,TIMESTAMP,RECORD,BP_mbar_Max,BP_mbar_Min,Rain_mm_Tot,AirTC_Max,AirTC_Min,RH_Max,RH_Min,SlrkJ_Tot,TdC_Max,TdC_Min,AirTC_Avg,RH_Avg,WS_ms_Avg,SlrkJ_Avg,Eto,BP_mbar_Max_sum,BP_mbar_Max_std,BP_mbar_Max_min,BP_mbar_Max_max,BP_mbar_Max_avg,BP_mbar_Min_sum,BP_mbar_Min_std,BP_mbar_Min_min,BP_mbar_Min_max,BP_mbar_Min_avg,Rain_mm_Tot_sum,Rain_mm_Tot_std,Rain_mm_Tot_min,Rain_mm_Tot_max,Rain_mm_Tot_avg,AirTC_Max_sum,AirTC_Max_std,AirTC_Max_min,AirTC_Max_max,AirTC_Max_avg,AirTC_Min_sum,AirTC_Min_std,AirTC_Min_min,AirTC_Min_max,AirTC_Min_avg,RH_Max_sum,RH_Max_std,RH_Max_min,RH_Max_max,RH_Max_avg,RH_Min_sum,RH_Min_std,RH_Min_min,RH_Min_max,RH_Min_avg,SlrkJ_Tot_sum,SlrkJ_Tot_std,SlrkJ_Tot_min,SlrkJ_Tot_max,SlrkJ_Tot_avg,TdC_Max_sum,TdC_Max_std,TdC_Max_min,TdC_Max_max,TdC_Max_avg,TdC_Min_sum,TdC_Min_std,TdC_Min_min,TdC_Min_max,TdC_Min_avg,AirTC_Avg_sum,AirTC_Avg_std,AirTC_Avg_min,AirTC_Avg_max,AirTC_Avg_avg,RH_Avg_sum,RH_Avg_std,RH_Avg_min,RH_Avg_max,RH_Avg_avg,WS_ms_Avg_sum,WS_ms_Avg_std,WS_ms_Avg_min,WS_ms_Avg_max,WS_ms_Avg_avg,SlrkJ_Avg_sum,SlrkJ_Avg_std,SlrkJ_Avg_min,SlrkJ_Avg_max,SlrkJ_Avg_avg
2213,2016-09-28 17:00:00,23121,620.0825,599.7344,0.0,35.154,32.976,38.564,33.189,2121.176,17.93682,15.83087,33.97819,35.34721,0.9560417999999999,5.892156,0.075916,3720.6962,0.257418737986696,619.881,620.4213,620.1160333333333,3598.6204000000002,0.06071838820875141,599.7222,599.8871,599.7700666666667,0.0,0.0,0.0,0.0,0.0,196.67000000000002,2.5279871571403745,28.66,35.563,32.778333333333336,180.339,2.5197309181736056,26.136,32.758,30.0565,312.82300000000004,10.605335796978176,39.382,69.072,52.13716666666667,258.72,8.976902361059743,33.429,58.107,43.120000000000005,20089.332,623.1049558133845,2628.284,4320.78,3348.2219999999998,117.99884,0.5921085973929671,18.6891,20.27562,19.666473333333332,107.39294,1.0411003967085335,16.43132,19.350579999999997,17.898823333333333,187.8028,2.7122313900231063,27.10968,34.28934,31.300466666666665,287.24908,10.366657023020812,36.18403,64.51538000000001,47.87484666666666,9.5362513,0.4124812837693871,0.9669443000000001,2.138334,1.5893752166666666,55.803704999999994,1.730847942191312,7.300789999999999,12.00217,9.3006175
2214,2016-09-28 18:00:00,23122,600.928,599.7619,0.0,33.996,31.659,38.263000000000005,33.509,1772.981,17.22885,15.38995,32.95481,35.69388,0.3486805,4.924947,0.03077991,3720.8885999999998,0.2346192745705153,619.881,620.4213,620.1481,3598.6326,0.058974062095145406,599.7253,599.8871,599.7721,0.0,0.0,0.0,0.0,0.0,203.16400000000002,1.6497299981108036,31.579,35.563,33.86066666666667,187.179,1.8493663509429383,28.268,32.976,31.1965,282.315,7.8062154658963925,38.564,58.531000000000006,47.0525,233.80200000000002,5.8898899480380775,33.189,47.187,38.967000000000006,19582.224,759.706566790626,2121.176,4320.78,3263.7039999999997,115.66004,0.8320985167074064,17.93682,20.22635,19.27667333333333,103.87323,1.051052552040097,15.83087,18.47107,17.312205000000002,194.67131,1.9248774849056418,29.48633,34.28934,32.44521833333334,258.08090999999996,7.42395038337609,35.34721,53.786809999999996,43.013484999999996,8.3539591,0.37881139822817583,0.9560417999999999,1.8246529999999999,1.3923265166666667,54.395070999999994,2.1102968734835783,5.892156,12.00217,9.065845166666666
2215,2016-09-28 19:00:00,23123,600.0854,599.7955,0.0,31.659,28.018,49.355,37.507,1714.036,17.61448,15.34939,29.58629,43.62706,0.0,4.761212,0.002621841,3701.9356000000002,7.870791122286664,600.928,620.4213,616.9892666666667,3598.6234,0.05912467054173619,599.7253,599.8871,599.7705666666667,0.0,0.0,0.0,0.0,0.0,205.581,1.2203859635377672,32.248,35.563,34.2635,190.57,1.1680833303607525,29.701,32.976,31.761666666666667,262.047,6.028582644370068,38.263000000000005,53.146,43.6745,220.12400000000002,4.57152275141081,33.189,44.507,36.687333333333335,17866.4,955.686099876872,1772.981,4320.78,2977.7333333333336,113.10466000000001,1.1233502141481373,17.22885,20.22635,18.85077666666667,100.79211000000001,1.1219123664662942,15.38995,18.3789,16.798685000000003,198.13978999999998,1.2669152488373747,30.81257,34.28934,33.02329833333333,239.98798,5.630777263286719,35.34721,49.51708,39.997996666666666,6.8779866,0.5013379552606645,0.3486805,1.753265,1.1463311,49.62889199999999,2.6546844985422275,4.924947,12.00217,8.271481999999999
2216,2016-09-28 20:00:00,23124,619.9939,599.826,0.0,29.26,27.319,59.455,47.683,1784.838,19.349729999999997,15.489360000000001,28.30257,52.78083,1.444097,4.957883,0.05839189,3681.6028,10.147177896275707,600.0854,620.4213,613.6004666666666,3598.6935999999996,0.05519038563615604,599.7344,599.8871,599.7822666666666,0.0,0.0,0.0,0.0,0.0,204.99200000000002,1.4219753396830308,31.659,35.563,34.165333333333336,188.887,1.795477921520247,28.018,32.976,31.481166666666667,258.256,4.9372569577313525,38.263000000000005,49.355,43.04266666666666,213.124,2.677764042380633,33.189,39.764,35.52066666666666,15997.630999999998,1021.3177018016316,1714.036,4320.78,2666.271833333333,110.49279,0.9806965369521805,17.22885,19.67216,18.415465,97.7626,0.9345756471183414,15.34939,17.55816,16.293766666666667,196.91351,1.7146691022983607,29.58629,34.28934,32.818918333333336,234.09796,3.880808167913826,35.34721,43.62706,39.016326666666664,5.1247216,0.5813917667250806,0.0,1.5420129999999999,0.8541202666666666,44.437868,2.8369944907815148,4.761212,12.00217,7.406311333333334
2217,2016-09-28 21:00:00,23125,620.0764,599.7344,0.0,27.97,26.167,69.695,59.422,1810.606,20.21141,19.335160000000002,27.03887,64.9007,1.990486,5.029461,0.05282575,3681.6760000000004,10.156336383296212,600.0854,620.4213,613.6126666666668,3598.7545999999998,0.056963485380267756,599.7344,599.8871,599.7924333333333,0.0,0.0,0.0,0.0,0.0,200.585,2.477381150866106,29.26,35.563,33.43083333333333,184.68800000000002,2.4699141415576915,27.319,32.976,30.781333333333336,269.967,8.322100233715043,38.263000000000005,59.455,44.994499999999995,221.043,5.5734516325164245,33.189,47.683,36.8405,13461.688999999998,660.7789238695244,1714.036,3354.695,2243.614833333333,110.17035999999999,0.9038883121639887,17.22885,19.35138,18.361726666666666,95.69380000000001,0.7351483584873639,15.34939,17.20291,15.948966666666669,192.71906,2.5322716777286494,28.30257,34.28934,32.119843333333336,243.26427,6.776695218575941,35.34721,52.78083,40.544045000000004,5.0268056,0.5591708400011133,0.0,1.444097,0.8378009333333334,37.393581,1.8354968391903868,4.761212,9.318597,6.232263499999999
2218,2016-09-28 22:00:00,23126,620.0458,599.7772,0.0,26.157,24.906,75.197,69.718,1900.493,20.45541,20.189,25.37932,73.53564,1.507709,5.279146,0.03208181,3681.5875,10.144975359539643,600.0854,620.4213,613.5979166666667,3598.7393,0.05954310763359787,599.7344,599.8871,599.7898833333334,0.0,0.0,0.0,0.0,0.0,193.60200000000003,3.1642929067960837,27.97,35.563,32.267,178.89700000000002,2.9940149242558336,26.167,32.976,29.81616666666667,294.71399999999994,13.071574488178534,38.263000000000005,69.695,49.11899999999999,244.73899999999998,10.680968540664589,33.189,59.422,40.78983333333333,11917.599999999999,384.3885978577754,1714.036,2713.9629999999997,1986.2666666666664,111.03039,1.1316987099886606,17.22885,20.21141,18.505065,97.82605000000001,1.5387266559518191,15.34939,19.335160000000002,16.30434166666667,186.15007,3.1135881999032353,27.03887,34.28934,31.025011666666668,268.53371,11.963338640261618,35.34721,64.9007,44.75561833333333,5.7062496,0.7198812687869603,0.0,1.990486,0.9510415999999999,33.104445,1.0677460381343027,4.761212,7.538786,5.5174075
2219,2016-09-28 23:00:00,23127,619.9329,599.7527,0.0,24.915,24.202,81.988,75.191,1960.0720000000001,20.95908,20.17695,24.57309,78.26311,1.534722,5.444643,0.0264354,3681.212,10.095501617585258,600.0854,620.0825,613.5353333333334,3598.6294,0.03584325134059743,599.7344,599.826,599.7715666666667,0.0,0.0,0.0,0.0,0.0,184.196,3.515302528469872,26.157,35.154,30.699333333333332,171.045,3.162288079856103,24.906,32.976,28.507499999999997,330.529,15.6575701105461,38.263000000000005,75.197,55.088166666666666,281.028,15.057160980742685,33.189,69.718,46.838,11104.13,145.80756657000575,1714.036,2121.176,1850.6883333333333,112.7967,1.3895115270770513,17.22885,20.45541,18.79945,101.58373,2.2162800205697537,15.34939,20.189,16.930621666666667,177.24005,3.360319714553463,25.37932,33.97819,29.540008333333333,305.88532000000004,15.734681965349878,35.34721,73.53564,50.98088666666667,6.2470143,0.7552526942217518,0.0,1.990486,1.04116905,30.844805,0.40502099294007776,4.761212,5.892156,5.1408008333333335
2220,2016-09-29 00:00:00,23128,620.3511,599.8412,0.0,24.414,24.124,83.39,81.99600000000001,2022.269,21.412689999999998,20.975360000000002,24.28244,82.93845,1.8379860000000001,5.617415,0.02347696,3681.0624,10.076264212693115,600.0854,620.0764,613.5104,3598.6477,0.032687821381456046,599.7344,599.826,599.7746166666667,0.0,0.0,0.0,0.0,0.0,173.95700000000002,3.403773283676025,24.915,33.996,28.992833333333337,162.27100000000002,2.673561476133785,24.202,31.659,27.04516666666667,373.953,16.50500830354229,38.263000000000005,81.988,62.3255,323.03,17.07137892106747,33.509,75.191,53.83833333333333,10943.026,90.30469672983055,1714.036,1960.0720000000001,1823.8376666666666,115.81896,1.552497346522692,17.22885,20.95908,19.303160000000002,105.92981,2.4795407238552603,15.34939,20.189,17.654968333333333,167.83495000000002,3.0557785633806436,24.57309,32.95481,27.97249166666667,348.80122,16.916539448188175,35.69388,78.26311,58.133536666666664,6.8256945,0.778789988477237,0.0,1.990486,1.13761575,30.397292,0.2508455774046387,4.761212,5.444643,5.066215333333333
2221,2016-09-29 01:00:00,23129,620.3541,599.9176,0.0,24.484,24.343,83.695,82.38600000000001,1979.075,21.45668,21.275129999999997,24.41878,83.07533000000001,1.9268040000000002,5.497431,0.02403378,3700.4855,8.164040097259837,600.0854,620.3511,616.7475833333333,3598.727,0.04139085245153604,599.7344,599.8412,599.7878333333333,0.0,0.0,0.0,0.0,0.0,164.375,2.7770468787304736,24.414,31.659,27.395833333333332,154.736,1.6445490161946121,24.124,28.018,25.78933333333333,419.08,13.321997307711284,49.355,83.39,69.84666666666666,371.517,16.99941623409463,37.507,81.99600000000001,61.9195,11192.314,115.93607457330384,1714.036,2022.269,1865.3856666666668,120.0028,1.3624371820625953,17.61448,21.412689999999998,20.000466666666664,111.51522,2.507422433416436,15.34939,20.975360000000002,18.58587,159.16258,2.1422837456291046,24.28244,29.58629,26.527096666666665,396.04579,15.30087472174505,43.62706,82.93845,66.00763166666667,8.315,0.7114769254303801,0.0,1.990486,1.3858333333333333,31.089760000000002,0.3220444670778659,4.761212,5.617415,5.181626666666667
2222,2016-09-29 02:00:00,23130,620.3969,599.8657,0.0,24.542,24.424,82.64399999999999,80.518,1986.509,21.35397,20.95104,24.49354,81.34884,1.9156939999999998,5.518079,0.02628455,3720.7542,0.1823893088971905,619.9329,620.3541,620.1256999999999,3598.8491000000004,0.06761935866794698,599.7344,599.9176,599.8081833333334,0.0,0.0,0.0,0.0,0.0,157.2,2.014151235632518,24.414,29.26,26.2,151.06099999999998,1.295893115448441,24.124,27.319,25.17683333333333,453.41999999999996,9.61984124609133,59.455,83.695,75.57,416.39599999999996,13.653723208951718,47.683,82.38600000000001,69.39933333333333,11457.353,95.41152753292798,1784.838,2022.269,1909.5588333333333,123.845,0.8060252436907089,19.349729999999997,21.45668,20.640833333333333,117.44096000000002,2.113800073986815,15.489360000000001,21.275129999999997,19.573493333333335,153.99507000000003,1.6481933715526214,24.28244,28.30257,25.665845000000004,435.49405999999993,11.846005010337734,52.78083,83.07533000000001,72.58234333333333,10.241804,0.23847433227889894,1.444097,1.990486,1.7069673333333333,31.825979,0.26503232867740245,4.957883,5.617415,5.304329833333333
