,BP_mbar_Max_sum,BP_mbar_Max_std,BP_mbar_Max_min,BP_mbar_Max_max,BP_mbar_Max_avg,BP_mbar_Min_sum,BP_mbar_Min_std,BP_mbar_Min_min,BP_mbar_Min_max,BP_mbar_Min_avg,Rain_mm_Tot_sum,Rain_mm_Tot_std,Rain_mm_Tot_min,Rain_mm_Tot_max,Rain_mm_Tot_avg,AirTC_Max_sum,AirTC_Max_std,AirTC_Max_min,AirTC_Max_max,AirTC_Max_avg,AirTC_Min_sum,AirTC_Min_std,AirTC_Min_min,AirTC_Min_max,AirTC_Min_avg,RH_Max_sum,RH_Max_std,RH_Max_min,RH_Max_max,RH_Max_avg,RH_Min_sum,RH_Min_std,RH_Min_min,RH_Min_max,RH_Min_avg,SlrkJ_Tot_sum,SlrkJ_Tot_std,SlrkJ_Tot_min,SlrkJ_Tot_max,SlrkJ_Tot_avg,TdC_Max_sum,TdC_Max_std,TdC_Max_min,TdC_Max_max,TdC_Max_avg,TdC_Min_sum,TdC_Min_std,TdC_Min_min,TdC_Min_max,TdC_Min_avg,AirTC_Avg_sum,AirTC_Avg_std,AirTC_Avg_min,AirTC_Avg_max,AirTC_Avg_avg,RH_Avg_sum,RH_Avg_std,RH_Avg_min,RH_Avg_max,RH_Avg_avg,WS_ms_Avg_sum,WS_ms_Avg_std,WS_ms_Avg_min,WS_ms_Avg_max,WS_ms_Avg_avg,SlrkJ_Avg_sum,SlrkJ_Avg_std,SlrkJ_Avg_min,SlrkJ_Avg_max,SlrkJ_Avg_avg
10,3685.5218999999997,9.188799559626954,600.9707,620.406,614.25365,3598.9408000000003,0.09019141126882728,599.7009,599.9359,599.8234666666667,0.0,0.0,0.0,0.0,0.0,203.303,1.127591311897474,32.128,35.074,33.883833333333335,188.46800000000002,1.2596735555955232,29.52,32.546,31.411333333333335,278.432,7.486318445448785,39.16,58.851000000000006,46.40533333333334,232.88599999999997,5.469021801626562,33.976,47.983999999999995,38.81433333333333,22791.71,646.8415703680977,2784.132,4394.0470000000005,3798.6183333333333,116.87292000000001,1.786560100394051,17.03611,21.6221,19.478820000000002,102.57672,1.2126957744298454,15.620289999999999,18.62314,17.09612,196.46232999999998,1.1679751049644278,30.92459,34.03463,32.743721666666666,252.29199,6.1346607306411,36.43362,52.073,42.048665,8.2513199,0.4363005080306939,0.6307639,1.841389,1.3752199833333334,63.310315,1.7967830466765227,7.7337,12.205689999999999,10.551719166666667
11,3685.5372,9.184377208499244,600.986,620.406,614.2562,3598.9407999999994,0.09019141126882728,599.7009,599.9359,599.8234666666666,0.0,0.0,0.0,0.0,0.0,202.15300000000002,1.5164307325646844,30.978,35.074,33.69216666666667,186.857,1.7994738582893246,27.909,32.546,31.142833333333332,268.827,4.858468555007844,39.16,50.56,44.8045,224.517,3.2995732299799005,33.976,42.663999999999994,37.4195,21522.949,686.8274493115186,2784.132,4394.0470000000005,3587.1581666666666,111.78168,1.7740170898387653,16.53086,20.569960000000002,18.63028,99.47936999999999,1.085207070687435,15.525789999999999,18.130760000000002,16.579894999999997,195.19528,1.598032365400233,29.65754,34.03463,32.53254666666667,243.66044,3.9295188856635703,36.43362,46.43078,40.61007333333333,6.79708379,0.6873301649573293,0.04201389,1.841389,1.1328472983333333,59.785974,1.9078547215519317,7.7337,12.205689999999999,9.964329000000001
12,3665.7753,10.04135815490119,600.6441,620.1099,610.96255,3598.9071999999996,0.09608376900736958,599.7009,599.9359,599.8178666666666,0.0,0.0,0.0,0.0,0.0,197.506,2.6711562040934016,28.38,35.074,32.91766666666667,182.593,2.694896912066706,26.296,32.546,30.432166666666664,275.33299999999997,6.755553461165612,39.16,57.066,45.88883333333333,228.261,4.591035035806197,33.976,46.408,38.0435,21160.795,628.0262280629422,2784.132,4394.0470000000005,3526.799166666666,108.46299,1.5517329688802772,16.53086,20.38137,18.077165,97.0005,0.8148926575936254,15.525789999999999,17.65752,16.16675,190.50615,2.687151156222887,27.30898,34.03463,31.751025,248.77663,5.631662441515531,36.43362,51.54697,41.46277166666667,4.955694790000001,0.7180956104059706,0.0,1.7301389999999999,0.8259491316666668,58.779994,1.7445189393705833,7.7337,12.205689999999999,9.796665666666668
13,3665.6502,10.018822584515643,600.6441,620.1099,610.9417,3598.8889,0.09536463530398429,599.7009,599.9359,599.8148166666666,0.0,0.0,0.0,0.0,0.0,190.019,3.49756683519653,26.848,35.074,31.669833333333333,175.69099999999997,3.144517477557832,25.455,32.546,29.281833333333328,290.649,9.709793895855878,39.16,62.763000000000005,48.4415,243.988,7.784537845412962,33.976,53.5,40.66466666666667,20745.711000000003,528.3374405785567,2784.132,3978.9629999999997,3457.6185000000005,106.51471,1.115711921965821,16.53086,19.62115,17.752451666666666,95.70752,0.4143291030408879,15.525789999999999,16.49718,15.951253333333334,183.55903999999998,3.317612249541328,26.33619,34.03463,30.59317333333333,265.9559,9.120978920856395,36.43362,58.97511,44.32598333333333,3.74631969,0.5674716816374898,0.0,1.376667,0.624386615,57.626974000000004,1.4676037913873983,7.7337,11.052669999999999,9.604495666666667
14,3665.9768999999997,10.078924080624903,600.6441,620.3755,610.99615,3598.7882,0.08375535007783512,599.7009,599.9359,599.7980333333334,0.0,0.0,0.0,0.0,0.0,181.14300000000003,3.6438143613526757,26.198,34.843,30.190500000000004,167.83999999999997,3.148052519680488,24.695,32.527,27.97333333333333,319.27099999999996,12.384773690571285,39.16,70.3,53.211833333333324,270.64599999999996,11.287258314872865,33.976,62.48,45.10766666666666,20992.190000000002,574.2829143102437,2784.132,4115.2390000000005,3498.6983333333337,105.89274999999999,0.9189032703482263,16.53086,18.99919,17.648791666666664,97.61048,1.0912204374308005,15.525789999999999,18.40014,16.26841333333333,174.93517,3.39562513236321,25.41076,33.71438,29.155861666666667,293.74284,12.012079356810789,36.43362,66.03201999999999,48.95714,2.67541659,0.4369385073201242,0.0,1.1761110000000001,0.44590276500000003,58.311634,1.5952296849289964,7.7337,11.43122,9.718605666666667
15,3662.958,10.565376095530167,600.6441,620.3755,610.493,3598.9437999999996,0.07074324467158125,599.7222,599.9359,599.8239666666666,0.0,0.0,0.0,0.0,0.0,171.086,3.3791292172195293,24.786,33.896,28.514333333333337,159.367,2.5381559776078904,24.054,30.958,26.561166666666665,356.236,13.1661465838212,40.736,76.125,59.37266666666667,306.79499999999996,13.573299270995243,34.667,70.125,51.13249999999999,21965.717,625.4831881716458,2784.132,4224.335999999999,3660.9528333333333,108.26195000000001,1.3317968939206393,16.53086,20.011429999999997,18.043658333333337,100.52489,1.5327246574048017,15.525789999999999,18.962239999999998,16.754148333333333,165.57443,3.0109362280487892,24.35364,32.50732,27.595738333333333,330.97952,13.742320911183327,37.31367,73.6703,55.16325333333333,1.5008333680000001,0.2788908033398767,0.0,0.6307639,0.25013889466666667,61.015879,1.7374535737809416,7.7337,11.73427,10.169313166666667
16,3643.5593000000003,9.98615487110364,600.6441,620.3755,607.2598833333334,3598.7178999999996,0.058270452775516665,599.71,599.8565,599.7863166666666,0.0,0.0,0.0,0.0,0.0,161.50400000000002,2.468626392686157,24.314,30.978,26.917333333333335,150.97899999999998,1.8483518514251192,22.57,27.909,25.163166666666665,400.19500000000005,12.950418424385623,49.246,84.695,66.69916666666667,348.11800000000005,14.023954458948682,39.615,75.99,58.01966666666667,23152.307999999997,457.95687765028697,2953.429,4224.335999999999,3858.7179999999994,111.42627,1.4721484323498073,16.53086,20.200429999999997,18.571045,104.55216999999999,1.7960687383885587,15.525789999999999,19.64757,17.425361666666664,156.68362000000002,2.1847146921890435,23.61651,29.65754,26.11393666666667,373.63257999999996,13.69414348166933,43.44145,79.96673,62.27209666666666,0.8700694680000001,0.21921859256033416,0.0,0.5207639000000001,0.145011578,64.311969,1.2721031357769303,8.203969,11.73427,10.718661500000001
17,3643.1685,10.036407557438087,600.5952,620.3755,607.19475,3598.7545,0.06126295509248079,599.71,599.8565,599.7924166666667,0.0,0.0,0.0,0.0,0.0,154.27800000000002,1.749193528458186,23.752,28.38,25.713000000000005,145.238,1.6137078628632464,22.168,26.296,24.206333333333333,437.308,11.755001023677819,57.066,86.359,72.88466666666666,392.577,14.099781867107021,46.408,84.074,65.4295,24128.718999999997,122.6672470375309,3909.618,4224.335999999999,4021.453166666666,116.06512000000001,1.4028771693867805,17.25127,21.169710000000002,19.34418666666667,108.55158999999999,1.689047760241453,15.65189,19.64757,18.091931666666664,150.025,1.650548936780326,22.99892,27.30898,25.004166666666666,415.6286799999999,12.851049764137818,51.54697,85.43755,69.27144666666665,0.8280555780000001,0.22378989974939364,0.0,0.5207639000000001,0.13800926300000002,67.02422,0.3407438971231428,10.86005,11.73427,11.170703333333334
18,3643.1044,10.04480562911333,600.58,620.3755,607.1840666666667,3598.8797,0.053377951128389604,599.71,599.8565,599.8132833333333,0.0,0.0,0.0,0.0,0.0,149.19,1.3951428600684586,23.292,26.848,24.865,140.628,1.5141744945679143,21.686,25.455,23.438,470.73400000000004,10.625177375774328,62.763000000000005,90.492,78.45566666666667,430.63300000000004,12.273039141413452,53.5,84.464,71.77216666666668,24183.526,114.43840284391699,3929.84,4224.335999999999,4030.587666666667,119.80031,1.0799823363077141,18.43309,21.169710000000002,19.966718333333333,112.97769,1.3408934222040179,16.364539999999998,20.07799,18.829615,145.29469999999998,1.4465884245723337,22.57868,26.33619,24.21578333333333,451.74212,11.246162677081758,58.97511,87.66041,75.29035333333333,0.8280555780000001,0.22378989974939364,0.0,0.5207639000000001,0.13800926300000002,67.17645999999999,0.31788629147332986,10.91622,11.73427,11.196076666666665
19,3643.5135,10.149420058653599,600.58,620.3755,607.25225,3598.8522,0.053248136117594706,599.71,599.8565,599.8086999999999,0.0,0.0,0.0,0.0,0.0,150.32000000000002,1.7480149503555935,23.292,27.978,25.053333333333338,140.22899999999998,1.4132744602517944,21.686,25.056,23.371499999999997,486.545,7.437224843089435,70.3,90.492,81.09083333333334,442.49600000000004,9.347595020467386,62.48,84.464,73.74933333333334,25663.367000000002,589.5132395356077,3929.84,5458.804,4277.227833333333,123.42277999999999,1.0635793084799408,18.99919,22.05556,20.570463333333333,117.17155,0.7708006727920432,18.40014,20.5584,19.528591666666667,145.43879,1.4893925439912301,22.57868,26.48028,24.239798333333336,465.03714999999994,8.316919636897829,66.03201999999999,87.66041,77.50619166666665,0.842430378,0.22872946228691812,0.0,0.5351387,0.140405063,71.28712999999999,1.6375349389056304,10.91622,15.16334,11.881188333333332
20,3643.0647999999997,10.034386971742046,600.58,620.3328,607.1774666666666,3598.8247,0.05451977317142967,599.71,599.8565,599.8041166666667,0.0,0.0,0.0,0.0,0.0,153.362,2.447586702584132,23.292,29.24,25.560333333333332,142.51,2.0179361403837004,21.686,26.976,23.751666666666665,484.62,8.014914796802271,68.375,90.492,80.77,436.198,11.062460750966155,56.181999999999995,84.464,72.69966666666666,28403.882999999998,1192.3467007552376,3929.84,6855.755,4733.9805,125.58456000000001,0.7425524674257047,20.011429999999997,22.05556,20.930760000000003,118.13222,0.5606427444876699,18.962239999999998,20.5584,19.688703333333333,148.31470000000002,2.2234654674239196,22.57868,28.28667,24.719116666666668,460.64838999999995,9.61895570702645,61.64326,87.66041,76.77473166666665,2.036110478,0.6072479600694282,0.0,1.499444,0.3393517463333333,78.89967,3.312071976408423,10.91622,19.04376,13.149945
21,3662.0788999999995,10.646302463938676,600.58,620.3328,610.3464833333333,3598.8675000000003,0.0646104867649142,599.71,599.8993,599.8112500000001,0.0,0.0,0.0,0.0,0.0,159.804,3.303322448687079,23.292,31.228,26.634,146.934,2.805180564598294,21.686,28.478,24.489,467.895,11.913641202420022,59.4,90.492,77.9825,414.225,15.015861157456138,48.152,84.464,69.03750000000001,31987.542,1682.7266919571935,3929.84,7807.995,5331.2570000000005,125.93959,0.6647074482331816,20.200429999999997,22.05556,20.989931666666667,116.77220000000001,1.0088596955903553,17.602220000000003,20.5584,19.462033333333334,153.78453,3.021699405200657,22.57868,29.82347,25.630754999999997,439.79391999999996,13.816860697991663,52.815830000000005,87.66041,73.29898666666666,4.3097227,0.9607652642719561,0.0,2.27514,0.7182871166666667,88.85427,4.674238579160247,10.91622,21.68887,14.809045
22,3681.1661999999997,10.024967611319244,600.58,620.3328,613.5277,3599.0904,0.05854741668084786,599.7802,599.9329,599.8484,0.0,0.0,0.0,0.0,0.0,167.519,3.6976510606960566,23.292,32.029,27.919833333333333,153.744,3.2204086697187986,21.686,29.38,25.624,433.379,15.742249819090876,50.178999999999995,90.492,72.22983333333333,378.531,18.39985538801868,40.296,84.464,63.0885,35713.023,1765.5914419754927,3929.84,7807.995,5952.1705,124.21909000000002,1.2159458926024085,18.47993,22.05556,20.70318166666667,113.30587000000001,1.6622633078717302,16.18124,20.5584,18.88431166666667,161.01037,3.4656817140840666,22.57868,30.84235,26.835061666666665,403.84506999999996,17.618546864882376,44.01788,87.66041,67.30751166666666,6.5876387,1.0646162175237992,0.0,2.277916,1.0979397833333333,99.20282999999999,4.904421453279684,10.91622,21.68887,16.533804999999997
23,3700.6931,7.939602792940366,600.58,620.3328,616.7821833333334,3599.1362,0.05898127386439402,599.7802,599.9329,599.8560333333334,0.0,0.0,0.0,0.0,0.0,177.383,3.666665537878614,23.292,33.616,29.563833333333335,162.156,3.2459062216890984,21.686,30.58,27.026,392.23,17.24716492257979,45.21,90.492,65.37166666666667,328.18100000000004,18.39638891105172,33.724000000000004,84.464,54.69683333333334,38166.581000000006,1461.4634945047949,3964.425,7807.995,6361.096833333334,121.07769000000002,1.5928075520507807,18.02831,22.05556,20.179615000000002,108.88646,2.210284995512268,15.1058,20.5584,18.147743333333334,170.09995999999998,3.4399819038167436,22.57868,32.08851,28.34999333333333,358.33269,18.044006527310668,39.92517,87.66041,59.722115,8.6451377,0.9671370347271174,0.0,2.277916,1.4408562833333332,106.01827,4.059621671867549,11.01229,21.68887,17.669711666666668
24,3720.0460000000003,0.18988253913057024,619.7985,620.3328,620.0076666666668,3599.1026,0.061505956351125005,599.7802,599.9329,599.8504333333334,0.0,0.0,0.0,0.0,0.0,188.497,2.4797593767675656,27.978,34.406,31.41616666666667,172.888,2.60927688578017,25.056,32.418,28.814666666666668,340.78400000000005,14.887699052125773,39.046,78.574,56.79733333333334,274.895,13.311303233217497,31.178,65.363,45.81583333333333,39664.653000000006,1036.2226491535014,5458.804,7807.995,6610.775500000001,117.13257,1.9641260299965486,17.041339999999998,22.05556,19.522095,103.31136000000001,2.4002338399664316,14.502889999999999,20.5584,17.21856,180.93903,2.528263084536496,26.48028,33.41775,30.156505,304.97226,14.276635200741104,34.29998,72.27014,50.82871,10.5462487,0.6648559677067519,0.5351387,2.277916,1.7577081166666666,110.17957999999999,2.8783977248508705,15.16334,21.68887,18.363263333333332
25,3719.6461,0.10344266850130379,619.7985,620.1221,619.9410166666667,3599.1851,0.05659997938750291,599.7802,599.9329,599.8641833333334,0.0,0.0,0.0,0.0,0.0,195.056,2.0733819394088164,29.24,34.537,32.50933333333334,180.929,2.3441908127681645,26.976,33.097,30.154833333333332,298.317,12.341071667403929,36.107,68.375,49.719500000000004,239.674,10.419003362446269,30.142,56.181999999999995,39.94566666666667,39307.016,1122.439219639561,5101.167,7807.995,6551.169333333334,111.86137000000001,1.7739660890717923,16.78436,21.160970000000002,18.643561666666667,97.09479,1.9741175043927868,14.341829999999998,19.36081,16.182465,188.45632,2.1808918534734056,28.28667,33.99757,31.409386666666666,265.41157,11.196810798007471,32.70945,61.64326,44.235261666666666,11.965902,0.2892855977901423,1.499444,2.277916,1.994317,109.18615,3.117886665364325,14.16991,21.68887,18.197691666666667
26,3719.7650999999996,0.11128269856542175,619.7985,620.1221,619.9608499999999,3599.2217,0.046875384442884076,599.8138,599.9329,599.8702833333333,0.0,0.0,0.0,0.0,0.0,200.64100000000002,1.4811907934721522,31.228,34.825,33.44016666666667,187.421,2.0651344185468097,28.478,33.468,31.236833333333333,263.098,9.809204262664053,33.156,59.4,43.84966666666667,210.78199999999998,7.748560167325712,27.29,48.152,35.13033333333333,36772.242000000006,1421.9331942260862,4320.981,7807.995,6128.707000000001,106.68041,1.550368779992898,15.98001,20.36646,17.780068333333332,90.60334,1.6332381061763988,12.86936,17.602220000000003,15.100556666666668,194.31064000000003,1.7764890465597218,29.82347,34.14099,32.38510666666667,233.30014,8.580653055108726,29.53183,52.815830000000005,38.883356666666664,12.282639,0.19418730439938647,1.816181,2.277916,2.0471065,102.14511999999999,3.949813180567743,12.00273,21.68887,17.024186666666665
27,3719.933,0.1233090372465496,619.7985,620.1221,619.9888333333333,3599.2095,0.04561257502050524,599.8138,599.9329,599.86825,0.0,0.0,0.0,0.0,0.0,205.00600000000003,1.2276077006383863,32.029,35.593,34.16766666666667,192.04000000000002,1.6502787239332244,29.38,33.468,32.00666666666667,236.44,6.988967582316193,32.742,50.178999999999995,39.406666666666666,190.16,4.848182614822452,27.29,40.296,31.69333333333333,32808.229,1406.4515874258052,3843.982,7696.204000000001,5468.038166666666,101.96128999999999,1.1104632184708627,15.64734,18.47993,16.993548333333333,86.20224,1.2213593716019862,12.86936,16.18124,14.367040000000001,198.41124000000002,1.325406025744565,30.84235,34.14099,33.068540000000006,210.72816,5.722754284433328,29.53183,44.01788,35.12136,11.119928999999999,0.396194061320838,1.11243,2.277916,1.8533214999999998,91.13398,3.906810167180723,10.67773,21.37835,15.188996666666666
28,3701.0746999999997,7.792530408902284,600.9402,620.1221,616.8457833333333,3599.0262999999995,0.0541909740332074,599.7497,599.8871,599.8377166666666,0.0,0.0,0.0,0.0,0.0,206.74200000000002,0.7240256901519462,33.616,35.593,34.457,193.06,1.3509773745946567,30.4,33.468,32.17666666666667,219.725,4.8360160635244664,32.742,45.21,36.62083333333333,179.13,2.4138612221915343,27.29,33.724000000000004,29.855,28547.395,1098.340824870207,3435.37,6383.398,4757.899166666667,98.71413000000001,1.029496122746463,15.23277,18.02831,16.452355,81.44165,1.3469434366062538,11.42065,15.1058,13.573608333333333,199.70517,0.9399627633848068,32.08851,34.14099,33.284195000000004,197.34533000000002,3.8698441614846293,29.53183,39.92517,32.890888333333336,10.189513,0.3784559638105425,1.11243,2.057499,1.6982521666666666,79.29832400000001,3.050945494071415,9.542694000000001,17.73166,13.216387333333335
29,3681.035,10.069387515964753,600.0824,620.1008,613.5058333333333,3598.9590999999996,0.051080071130218424,599.7497,599.8871,599.8265166666666,0.0,0.0,0.0,0.0,0.0,203.57700000000003,1.8051195805264542,30.451,35.593,33.929500000000004,190.618,2.0925242810220075,28.138,33.468,31.769666666666666,209.74099999999999,2.3872015764628403,32.742,39.046,34.95683333333333,176.56199999999998,1.7180201395792773,27.29,31.178,29.426999999999996,26152.318,777.9076161091795,3435.37,5462.496999999999,4358.719666666667,92.53209999999999,1.8794691585941667,11.84628,17.041339999999998,15.422016666666664,77.35641,1.4463883724470399,11.020560000000001,14.502889999999999,12.892735,196.63371,1.9811210324435005,29.01705,34.14099,32.772285000000004,191.10566,1.9768583503899977,29.53183,34.29998,31.850943333333333,8.21631955,0.7131612129649371,0.08430555,1.9547919999999999,1.3693865916666665,72.64533399999999,2.1608537290544834,9.542694000000001,15.1736,12.107555666666665
