TIMESTAMP,RECORD,BP_mbar_Max,BP_mbar_Min,Rain_mm_Tot,AirTC_Max,AirTC_Min,RH_Max,RH_Min,SlrkJ_Tot,TdC_Max,TdC_Min,AirTC_Avg,RH_Avg,WS_ms_Avg,SlrkJ_Avg,Eto
2015-02-24 22:00:00,13253,600.8486,600.3632,0,23.472,23.341,99.998,99.998,0.1938341,23.472,23.341,23.39763,99.99786,0,0.0005384281,0.0002984148
2015-02-24 23:00:00,13254,600.7875,600.4396,0,23.472,23.26,99.998,99.998,0.1373627,23.472,23.26,23.3635,99.99786,0,0.0003815631,0.0002987745
2015-02-25 00:00:00,13255,601.1295,600.7021,0.254,23.371,23.212,99.998,99.998,0.1373627,23.371,23.212,23.29213,99.99786,0.0025,0.0003815631,0.0002994588
2015-02-25 01:00:00,13256,601.1752,600.4365,0,23.402,23.292,99.998,99.998,0.2029916,23.402,23.292,23.34686,99.99786,0.02333333,0.0005638656,0.0002972446
2015-02-25 02:00:00,13257,601.1813,600.6227,0,23.35,23.212,99.998,99.998,0.2037547,23.35,23.212,23.2819,99.99786,0,0.0005659853,0.0002998548
2015-02-25 03:00:00,13258,601.2881,600.5769,0,23.312,23.222,99.998,99.998,0.1144689,23.312,23.222,23.2665,99.99786,0.1020139,0.0003179692,0.0002921431
2015-02-25 04:00:00,13259,601.3248,600.6349,0,23.392,23.251,99.998,99.998,0.1915447,23.392,23.251,23.31461,99.99786,0.2290973,0.0005320686,0.0002825503
2015-02-25 05:00:00,13260,601.3004,600.4945,0,23.402,23.191,99.998,99.998,0.2068072,23.402,23.191,23.31653,99.99786,0.3353473,0.0005744645,0.0002753576
2015-02-25 06:00:00,13261,601.2241,600.4152,0,23.232,23.05,99.998,99.998,0.235806,23.232,23.05,23.16971,99.99786,0.3883334,0.0006550168,0.0002734197
2015-02-25 07:00:00,13262,601.6545,600.2869,0,23.441,23.01,99.998,99.998,85.73953,23.441,23.01,23.15646,99.99786,0.7043056,0.2381654,0.0006853637
2015-02-25 08:00:00,13263,601.5568,600.2289,0.254,23.993,23.392,99.998,99.998,303.17,23.993,23.392,23.71913,99.99786,1.300486,0.8421388,0.001062599
2015-02-25 09:00:00,13264,601.8865,600.0671,13.208,23.944,23.572,99.998,99.998,221.8117,23.944,23.572,23.71177,99.99786,1.772639,0.6161436,0.0008845614
2015-02-25 10:00:00,13265,601.9139,599.9939,9.652,23.752,23.11,99.998,99.998,183.7754,23.752,23.11,23.28486,99.99786,1.736111,0.5104873,0.0008216163
2015-02-25 11:00:00,13266,601.8987,599.9908,2.54,23.993,23.171,99.998,99.908,602.7035,23.993,23.171,23.65298,99.99687,2.024375,1.674176,0.001562554
2015-02-25 12:00:00,13267,602.0482,600.1282,1.27,24.102,23.612,99.998,99.394,526.7259,24.102,23.612,23.78568,99.94318,2.016874,1.463127,0.001522711
2015-02-25 13:00:00,13268,602.3993,599.9939,0,25.716,24.093,99.998,91.75,1279.542,24.93501,23.98961,24.80779,96.96364,1.80368,3.554284,0.007918589
2015-02-25 14:00:00,13269,602.6557,600.0183,0,27.2,25.656,93.246,85.375,1793.748,25.21524,24.19531,26.63342,88.3838,2.552917,4.982635,0.0311693
2015-02-25 15:00:00,13270,602.5946,600.0366,0,27.9,26.558,88.886,80.894,1741.875,25.14303,23.52775,27.0286,84.34338,2.568334,4.838542,0.04114971
2015-02-25 16:00:00,13271,602.7503,600.1313,0,27.49,26.726,87.222,80.832,1364.721,24.73547,23.6562,27.04526,83.77991,2.654375,3.79089,0.0429234
2015-02-25 17:00:00,13272,602.2192,600.0824,0,27.107,26.546,86.39,82.689,482.4101,24.27652,23.66985,26.7402,84.67317,2.124513,1.340028,0.03222467
2015-02-25 18:00:00,13273,601.7888,600.0336,0,26.867,25.917,88.234,83.947,262.8733,24.33475,23.64466,26.55503,85.84172,1.355972,0.7302035,0.01989243
2015-02-25 19:00:00,13274,601.3248,600.348,0,25.907,25.056,92.218,87.602,7.377141,23.77196,23.58182,25.37106,90.34972,0.9019443,0.02049206,0.007652933
2015-02-25 20:00:00,13275,601.2881,600.4762,0,25.156,24.564,93.945,91.128,0.2014653,23.70153,23.50183,24.9377,92.11857,0.451736,0.0005596259,0.003573307
2015-02-25 21:00:00,13276,600.9646,600.3571,0,24.584,23.972,97.328,93.938,0.1831502,23.65755,23.47466,24.24539,95.78239,0,0.0005087507,0.000302732
2015-02-25 22:00:00,13277,601.1691,600.467,0,23.993,23.622,98.699,97.326,0.1266789,23.56101,23.40774,23.73971,98.33015,0.10625,0.0003518859,0.0004658799
2015-02-25 23:00:00,13278,601.3461,600.2686,0,24.034,23.732,98.38,97.174,0.1984128,23.58983,23.46354,23.91773,97.56863,0.7948611,0.0005511467,0.001867849
2015-02-26 00:00:00,13279,601.7399,600.3358,0,23.912,23.622,98.966,97.628,0.259463,23.54932,23.44481,23.72027,98.49678,0.9711806,0.0007207304,0.001410441
2015-02-26 01:00:00,13280,601.2363,600.4121,0,23.692,23.472,99.949,98.89,0.2014654,23.58054,23.44218,23.58981,99.42583,0.3829166,0.0005596261,0.0004713232
2015-02-26 02:00:00,13281,601.0806,600.6807,0,23.702,23.241,99.998,99.945,0.1427046,23.702,23.241,23.53601,99.99753,0,0.0003964017,0.0002966216
2015-02-26 03:00:00,13282,601.2241,600.6502,0,23.251,22.96,99.998,99.998,0.1800978,23.251,22.96,23.11526,99.99786,0,0.0005002717,0.0003018467
2015-02-26 04:00:00,13283,601.3309,600.7143,0,23.171,22.88,99.998,99.998,0.1556778,23.171,22.88,23.00599,99.99786,0.07805555,0.0004324382,0.0002969868
2015-02-26 05:00:00,13284,601.2424,600.7021,0,23.11,22.81,99.998,99.998,0.1365996,23.11,22.81,22.94239,99.99786,0.03326388,0.0003794433,0.0003011876
2015-02-26 06:00:00,13285,601.6667,600.4548,0,23.141,22.91,99.998,99.998,0.3464594,23.141,22.91,23.02848,99.99786,0.3265279,0.0009623872,0.0002790343
2015-02-26 07:00:00,13286,601.627,600.4823,0,24.695,22.85,99.998,97.855,314.4088,24.49089,22.85,23.45832,99.84908,0.5138887,0.8733579,0.001214847
2015-02-26 08:00:00,13287,601.8162,600.4091,0,27.509,24.625,98.107,84.691,1070.573,25.43514,24.21379,26.28182,91.06679,1.598125,2.973814,0.0163162
2015-02-26 09:00:00,13288,602.561,600.235,0,29.38,27.188,87.242,71.324,1729.746,25.1706,23.19481,28.01502,80.65929,2.613334,4.804851,0.0516856
2015-02-26 10:00:00,13289,602.5946,600.1435,0,30.779,28.82,74.789,64.955,2688.789,24.40149,22.87083,29.56842,70.52333,2.991668,7.468859,0.09048003
2015-02-26 11:00:00,13290,602.671,600.116,0,31.858,29.451,70.508,58.21,2244.866,24.07819,22.28703,30.25265,65.52249,2.433543,6.23574,0.08893054
2015-02-26 12:00:00,13291,603.0128,600.2137,0,32.976,30.609,64.109,51.567,2966.556,23.9814,21.32458,31.98515,57.05271,2.254514,8.240433,0.1074831
2015-02-26 13:00:00,13292,602.9121,600.2259,2.794,33.148,27.148,82.344,51.353,1473.629,24.31927,21.32488,30.69422,63.5474,2.03639,4.093412,0.07981443
2015-02-26 14:00:00,13293,607.2375,599.9908,43.17999,27.168,22.64,97.992,82.8,485.9092,25.0603,22.11782,24.96808,93.91522,2.93118,1.349748,0.01685134
2015-02-26 15:00:00,13294,600.8792,599.9786,0.254,26.116,22.93,97.734,91.464,890.1752,25.04157,22.32279,24.64803,94.52563,2.000625,2.472709,0.01209012
2015-02-26 16:00:00,13295,601.7186,599.9939,0,27.678,25.956,93.699,80.166,1216.271,25.54685,23.90581,27.02714,87.78992,3.038541,3.378532,0.0363832
2015-02-26 17:00:00,13296,601.6545,600.0305,0,27.778,27.38,84.25,77.617,641.0999,24.64687,23.4275,27.53762,81.35856,2.73979,1.780833,0.0493264
2015-02-26 18:00:00,13297,601.6697,600.1038,0,27.7,26.838,79.398,72.542,454.3065,23.49309,22.16747,27.37588,76.20817,3.1275,1.261962,0.06920882
2015-02-26 19:00:00,13298,601.45,600.0885,0,26.818,25.878,88.277,79.066,6.487337,23.84371,22.87845,26.26659,84.55228,2.550417,0.01802038,0.02601738
2015-02-26 20:00:00,13299,601.4103,600.0885,0,25.886,25.175,93.338,88.266,0.1373627,24.07679,23.78269,25.53714,91.0294,1.960208,0.0003815631,0.01256412
2015-02-26 21:00:00,13300,601.0836,600.2381,0,25.275,24.523,95.222,92.966,0.1839134,24.07312,23.72465,24.93325,94.04086,1.444445,0.0005108707,0.006726902
2015-02-26 22:00:00,13301,601.1661,600.3235,0,24.542,23.842,97.672,95.226,0.132784,23.75611,23.4596,24.1844,96.46762,0.93743,0.0003688443,0.002951897
2015-02-26 23:00:00,13302,600.8822,600.348,0,23.872,23.292,99.266,97.652,0.1625459,23.50739,23.1776,23.55746,98.52244,0.1686111,0.0004515164,0.0005284158
2015-02-27 00:00:00,13303,600.7601,600.3693,0,23.302,22.097,99.998,99.205,0.1839134,23.22341,22.097,22.6587,99.82051,0,0.0005108706,0.0003077417
2015-02-27 01:00:00,13304,600.7479,600.3449,0,22.598,21.827,99.998,99.998,0.1495727,22.598,21.827,22.2192,99.99786,0,0.0004154799,0.0003119096
2015-02-27 02:00:00,13305,600.8242,600.3846,0,22.598,22.188,99.998,99.998,0.2716729,22.598,22.188,22.38528,99.99786,0.06888889,0.000754647,0.0003045802
2015-02-27 03:00:00,13306,600.9982,600.4518,0,22.73,22.308,99.998,99.998,0.1945972,22.73,22.308,22.53271,99.99786,0.02041667,0.0005405477,0.0003068821
2015-02-27 04:00:00,13307,601.1141,600.3388,0,22.72,22.298,99.998,99.998,0.1823872,22.72,22.298,22.47027,99.99786,0.003888889,0.0005066311,0.0003089203
2015-02-27 05:00:00,13308,601.108,600.4609,0,22.619,22.218,99.998,99.998,0.2289379,22.619,22.218,22.41131,99.99786,0.020625,0.0006359387,0.0003082179
2015-02-27 06:00:00,13309,601.2393,600.638,0,22.388,21.968,99.998,99.998,0.7043656,22.388,21.968,22.12372,99.99786,0.1398611,0.001956571,0.0003019598
2015-02-27 07:00:00,13310,601.2241,600.6074,0,24.083,22.188,99.998,99.976,270.7778,24.083,22.188,22.82572,99.99781,0.1120139,0.7521605,0.001089029
2015-02-27 08:00:00,13311,601.1874,600.4335,0,27.478,23.952,99.998,86.718,1079.489,25.31588,23.85357,25.7761,93.43087,0.5418055,2.99858,0.006317432
2015-02-27 09:00:00,13312,601.34,600.235,0,29.08,27.428,87.98,76.742,1790.786,25.48369,23.99198,27.97836,82.50093,1.799722,4.974406,0.0350986
2015-02-27 10:00:00,13313,601.7094,600.1038,0,30.439,28.098,82.086,67.348,2566.07,25.38649,23.11745,29.37607,74.1058,2.291666,7.127972,0.06429923
2015-02-27 11:00:00,13314,601.8743,600.116,0,31.978,29.779,73.008,60.862,2709.579,24.93297,22.82673,30.5777,67.66484,2.23736,7.526607,0.07944161
2015-02-27 12:00:00,13315,601.2546,600.1984,0,32.867,30.5,68.328,56.695,2790.525,24.87151,22.38108,31.47784,62.91385,2.2925,7.751459,0.09378225
2015-02-27 13:00:00,13316,601.2424,600.0916,0.254,32.688,30.041,73.707,58.071,2165.615,25.07399,23.10818,31.60309,64.09608,2.450418,6.015596,0.09510349
2015-02-27 14:00:00,13317,600.9554,600.0916,0.762,30.958,28.9,80.18,67.707,1640.325,25.89666,23.9963,30.27501,72.02673,3.172083,4.556458,0.08952647
2015-02-27 15:00:00,13318,601.16,600.0336,3.048,30.451,22.84,98.527,69.564,312.4398,24.9805,21.70248,24.76091,88.80453,3.249444,0.8678882,0.03203107
2015-02-27 16:00:00,13319,608.8187,599.9878,0,24.453,22.8,99.054,94.594,328.468,23.78765,22.51656,23.47235,97.75054,0.6712501,0.912411,0.002619384
2015-02-27 17:00:00,13320,610.7509,599.7192,0,25.024,24.163,94.869,92.256,414.6311,23.91972,23.11587,24.6519,93.43597,0.1184722,1.151753,0.002194118
2015-02-27 18:00:00,13321,610.3083,599.9481,0,24.735,23.912,97.455,93.684,84.0561,23.86403,23.46767,24.38501,95.58839,0,0.2334892,0.0007165832
2015-02-27 19:00:00,13322,610.4335,599.9756,0,24.003,23.542,99.98,97.308,0.9149877,23.66196,23.43251,23.70769,98.86156,0.05486111,0.002541633,0.0003571255
2015-02-27 20:00:00,13323,601.3492,599.8382,0,23.952,23.532,99.998,99.914,0.2579367,23.952,23.532,23.77076,99.99571,0.002152778,0.0007164909,0.0002935854
2015-02-27 21:00:00,13324,600.7265,599.9603,0,24.202,23.832,99.998,98.195,0.1648353,24.132,23.77297,24.06465,99.29028,0.6695142,0.0004578758,0.0006595271
2015-02-27 22:00:00,13325,600.9463,600.116,0,24.234,24.112,99.779,98.172,0.2487792,24.13455,23.86885,24.17638,98.91507,0.6070832,0.0006910532,0.0008312578
2015-02-27 23:00:00,13326,601.4133,600.5159,0,24.112,23.712,99.998,99.742,0.1785715,24.0954,23.712,23.9003,99.97095,0.1042361,0.000496032,0.0002872393
2015-02-28 00:00:00,13327,601.6789,600.6563,0,23.732,23.592,99.998,99.998,0.1953603,23.732,23.592,23.63316,99.99786,0.9556249,0.0005426676,0.000237332
2015-02-28 01:00:00,13328,601.4866,600.8638,0,23.642,23.542,99.998,99.998,0.1686509,23.642,23.542,23.58358,99.99786,0.2995138,0.0004684748,0.000274815
2015-02-28 02:00:00,13329,601.5598,600.9921,0,23.622,23.43,99.998,99.998,0.1640721,23.622,23.43,23.5261,99.99786,0.06055556,0.0004557559,0.0002921874
2015-02-28 03:00:00,13330,601.5079,599.8871,0,23.502,23.271,99.998,99.998,0.211386,23.502,23.271,23.41426,99.99786,0.096875,0.0005871832,0.0002908978
2015-02-28 04:00:00,13331,600.5311,599.8412,0,23.392,23.191,99.998,99.998,0.1373627,23.392,23.191,23.30512,99.99786,0.05097222,0.0003815631,0.0002955578
2015-02-28 05:00:00,13332,600.6929,600.2106,0,23.341,23.212,99.998,99.998,0.2121491,23.341,23.212,23.28643,99.99786,0.1250695,0.0005893031,0.000290316
2015-02-28 06:00:00,13333,601.0806,600.2473,0,23.43,23.171,99.998,99.998,0.3197499,23.43,23.171,23.30922,99.99786,0.04416667,0.0008881941,0.0002962321
2015-02-28 07:00:00,13334,601.4988,600.4243,0,24.273,22.89,99.998,99.998,272.9153,24.273,22.89,23.40017,99.99786,0.5320141,0.7580981,0.0010573
2015-02-28 08:00:00,13335,601.8132,600.58,0,26.738,24.003,99.998,82.06,793.8139,24.202,23.00471,25.21295,90.87965,1.084583,2.205039,0.01168189
2015-02-28 09:00:00,13336,601.9475,600.6196,0,27.669,25.936,85.734,76.218,1305.367,23.82092,22.85837,27.07583,80.14002,1.326805,3.626021,0.02933731
2015-02-28 10:00:00,13337,601.6819,600.5555,0,27.888,26.938,81.453,76.496,962.0288,24.20813,22.92025,27.46358,78.84062,0.5545832,2.672302,0.01483899
2015-02-28 11:00:00,13338,601.337,600.1129,0.508,28.098,24.986,95.224,76.958,1147.108,24.87127,23.31952,26.69052,84.96786,1.1975,3.186412,0.02069524
2015-02-28 12:00:00,13339,601.2119,600.0916,0,29.541,26.346,90.336,73.621,3045.963,25.56075,24.04853,28.35165,80.83578,2.14368,8.461009,0.04656029
2015-02-28 13:00:00,13340,601.1905,600.1038,0,30.9,28.329,76.688,60.906,2422.688,25.22334,22.17577,29.6998,69.11188,2.941458,6.729688,0.09300906
2015-02-28 14:00:00,13341,601.8498,599.9939,3.302,28.34,21.104,99.686,73.566,105.8106,23.92761,21.04056,24.33905,90.11588,2.724166,0.2939183,0.02404929
2015-02-28 15:00:00,13342,606.3553,599.9023,18.542,22.308,20.994,99.998,98.96,53.70881,22.30581,20.94268,21.52047,99.88898,1.572013,0.1491911,0.0007633722
2015-02-28 16:00:00,13343,600.9951,600.1374,27.93998,22.118,21.415,99.998,99.998,32.2169,22.118,21.415,21.72145,99.99786,0.9968053,0.08949139,0.0005942094
2015-02-28 17:00:00,13344,601.4103,599.9634,0.762,22.439,22.068,99.998,99.998,89.78342,22.439,22.068,22.23125,99.99786,0.1200695,0.2493984,0.0007350657
2015-02-28 18:00:00,13345,600.7173,599.9176,0.254,22.659,22.358,99.998,99.998,76.51947,22.659,22.358,22.55105,99.99786,0.035625,0.2125541,0.0007072352
2015-02-28 19:00:00,13346,601.1722,600.1374,0,22.75,22.49,99.998,99.998,3.930862,22.75,22.49,22.60711,99.99786,0,0.01091906,0.0003119319
2015-02-28 20:00:00,13347,601.4561,600.9341,0,22.57,21.707,99.998,99.998,0.1945972,22.57,21.707,22.11638,99.99786,0,0.0005405477,0.0003130381
2015-02-28 21:00:00,13348,601.2637,600.9341,0,21.898,21.716,99.998,99.998,0.1800978,21.898,21.716,21.82052,99.99786,0,0.0005002716,0.000316033
2015-02-28 22:00:00,13349,601.1386,600.8792,0,22.007,21.846,99.998,99.998,0.1846765,22.007,21.846,21.91138,99.99786,0,0.0005129904,0.0003151271
2015-02-28 23:00:00,13350,601.279,600.8486,0,22.228,21.978,99.998,99.998,0.1892553,22.228,21.978,22.14225,99.99786,0,0.0005257092,0.0003127624
2015-03-01 00:00:00,13351,601.279,600.9371,0,22.358,22.228,99.998,99.998,0.2426742,22.358,22.228,22.2837,99.99786,0,0.0006740949,0.000311329
2015-03-01 01:00:00,13352,601.218,600.7173,0,22.54,22.298,99.998,99.998,0.157204,22.54,22.298,22.4835,99.99786,0,0.0004366777,0.0003090721
2015-03-01 02:00:00,13353,601.34,600.8242,0,22.55,22.198,99.998,99.998,0.1732297,22.55,22.198,22.42553,99.99786,0,0.0004811935,0.0003097237
2015-03-01 03:00:00,13354,600.9982,600.6349,0,22.308,21.878,99.998,99.998,0.1968866,22.308,21.878,22.15398,99.99786,0,0.0005469071,0.0003126491
2015-03-01 04:00:00,13355,600.9829,600.6227,0,22.248,22.027,99.998,99.998,0.2007022,22.248,22.027,22.1481,99.99786,0,0.0005575061,0.0003127142
2015-03-01 05:00:00,13356,601.0195,600.6655,0,22.52,22.007,99.998,99.998,0.2159647,22.52,22.007,22.18195,99.99786,0,0.0005999019,0.0003123768
2015-03-01 06:00:00,13357,600.9829,600.2106,0.254,22.77,22.49,99.998,99.998,0.2205435,22.77,22.49,22.61463,99.99786,0,0.0006126208,0.0003076903
2015-03-01 07:00:00,13358,600.9585,600.3785,0,22.95,22.689,99.998,99.998,73.9614,22.95,22.689,22.79927,99.99786,0,0.2054483,0.0006992659
2015-03-01 08:00:00,13359,601.1996,600.6105,0,24.835,22.91,99.998,97.638,720.4649,24.794,22.91,24.01001,99.60974,0,2.001292,0.002008684
2015-03-01 09:00:00,13360,601.3981,600.3846,0,27.54,24.754,97.902,86.238,1220.974,25.4755,24.32644,26.32659,91.64556,0,3.391594,0.003115257
2015-03-01 10:00:00,13361,601.1813,599.9268,0,27.608,26.136,91.197,85,1053.219,25.82661,24.06261,26.80331,87.91731,0,2.92561,0.002788398
2015-03-01 11:00:00,13362,601.6453,599.9817,2.794,27.428,23.652,99.998,83.962,873.7331,25.45865,23.43904,25.52066,93.33152,1.398542,2.427036,0.01112826
2015-03-01 12:00:00,13363,601.1935,600.119,0,26.276,24.093,99.708,88.808,1055.67,24.81136,23.70236,25.0904,94.9704,0.955,2.932415,0.007269718
2015-03-01 13:00:00,13364,601.572,599.9695,6.350001,26.607,23.462,98.617,85.83,1050.201,24.81583,23.10618,25.9061,89.07095,1.666805,2.917225,0.01987376
2015-03-01 14:00:00,13365,601.2881,599.9786,12.954,23.662,23.241,99.998,98.562,329.9224,23.662,23.20751,23.44577,99.93925,1.652986,0.916451,0.001180435
2015-03-01 15:00:00,13366,600.9707,599.9695,0,24.163,23.402,99.998,97.382,623.0925,23.87208,23.16444,23.68519,99.25265,1.236805,1.730813,0.002536423
2015-03-01 16:00:00,13367,600.8394,600.116,0,24.724,24.112,98.244,94.18,488.6702,24.16897,23.52028,24.54503,95.62817,0.6486806,1.357417,0.004279649
2015-03-01 17:00:00,13368,600.757,600.0153,0,25.156,24.594,96.986,95.203,349.3907,24.61859,23.80864,24.86547,96.10184,0.5109029,0.9705296,0.00320388
2015-03-01 18:00:00,13369,600.7326,600.0061,0,25.156,24.844,96.812,95.688,261.7904,24.59378,24.29106,25.03629,96.20371,0.815208,0.7271956,0.004059464
2015-03-01 19:00:00,13370,600.6135,600.2198,0,24.876,24.292,99.998,96.785,6.175982,24.41373,24.26577,24.57488,98.40932,0.1354167,0.0171555,0.0004989179
2015-03-01 20:00:00,13371,600.5922,600.1557,0,24.304,24.012,99.998,99.996,0.1541515,24.304,24.012,24.13199,99.99786,0.03694445,0.0004281986,0.0002861269
2015-03-01 21:00:00,13372,600.5586,600.1954,0,24.054,23.592,99.998,99.998,0.2136753,24.054,23.592,23.87197,99.99786,0,0.0005935426,0.000292356
2015-03-01 22:00:00,13373,600.6349,600.2228,0,23.782,23.161,99.998,99.998,0.1602565,23.782,23.161,23.55149,99.99786,0,0.0004451569,0.0002964449
2015-03-01 23:00:00,13374,600.6196,600.235,0,23.402,23.06,99.998,99.998,0.1518621,23.402,23.06,23.23364,99.99786,0,0.0004218392,0.0003003855
2015-03-02 00:00:00,13375,600.6166,600.2198,0,23.522,23.232,99.998,99.998,0.1640722,23.522,23.232,23.34729,99.99786,0,0.000455756,0.0002990061
2015-03-02 01:00:00,13376,600.696,600.2534,0,23.271,23.11,99.998,99.998,0.1541515,23.271,23.11,23.16931,99.99786,0,0.0004281987,0.0003011675
2015-03-02 02:00:00,13377,600.6196,600.3358,0,23.141,22.81,99.998,99.998,0.1610196,23.141,22.81,23.02765,99.99786,0,0.0004472768,0.0003028685
2015-03-02 03:00:00,13378,600.6196,600.2625,0,22.8,22.48,99.998,99.998,0.169414,22.8,22.48,22.61535,99.99786,0,0.0004705945,0.0003076248
2015-03-02 04:00:00,13379,601.0562,600.5189,0,22.699,22.409,99.998,99.998,0.2365691,22.699,22.409,22.55117,99.99786,0,0.0006571364,0.0003084144
2015-03-02 05:00:00,13380,601.0195,600.4731,0,22.669,22.46,99.998,99.998,0.1869659,22.669,22.46,22.56202,99.99786,0.08361112,0.0005193498,0.0003014515
2015-03-02 06:00:00,13381,601.1172,600.3877,0,22.669,22.448,99.998,99.998,0.580739,22.669,22.448,22.55479,99.99786,0.282014,0.001613164,0.0002869871
2015-03-02 07:00:00,13382,601.1172,600.5342,0,24.214,22.448,99.998,99.998,216.6935,24.214,22.448,22.73449,99.99786,0.015,0.6019263,0.0009879546
2015-03-02 08:00:00,13383,601.2271,600.4701,0,27.418,24.273,99.998,87.039,974.5729,25.68155,24.1155,25.40334,95.39052,0.2970833,2.707147,0.003916654
2015-03-02 09:00:00,13384,601.2424,600.2228,0,28.51,27.188,88.408,80.496,1732.021,25.68186,24.22662,27.83943,84.04256,0.9611109,4.81117,0.01983667
2015-03-02 10:00:00,13385,601.4683,599.9725,0,29.81,27.328,86.436,71.294,2228.473,25.6249,23.64464,28.74479,78.08494,1.725625,6.190202,0.04298471
2015-03-02 11:00:00,13386,601.5018,599.7344,5.334,30.701,24.906,93.863,65.652,2046.487,25.24053,23.24808,28.55496,76.73121,2.558542,5.684687,0.06166292
2015-03-02 12:00:00,13387,601.2668,600.0671,6.350001,29.82,24.112,99.23,73.352,3477.736,26.27575,23.43216,27.59681,86.02562,1.784166,9.660378,0.03172997
2015-03-02 13:00:00,13388,601.2057,599.9725,0.254,31.579,28.701,77.324,65.05,2699.984,26.21439,22.90271,29.99277,71.29824,2.267708,7.499957,0.07116152
2015-03-02 14:00:00,13389,601.4622,599.8962,0,31.669,29.08,73.951,61.987,3329.714,25.62458,22.68145,30.70602,68.04101,3.078958,9.249207,0.1034364
2015-03-02 15:00:00,13390,601.1539,599.9939,0,31.02,28.009,80.18,63.722,1807.914,24.68358,22.84574,29.45849,71.95513,3.395416,5.021984,0.09361959
2015-03-02 16:00:00,13391,601.0714,599.9695,0,28.41,27.499,81.222,75.754,782.0247,24.46398,23.46931,27.93358,78.4758,3.301875,2.172291,0.06699415
2015-03-02 17:00:00,13392,600.8792,600.0183,0,27.49,26.588,84.336,79.4,175.4198,23.93054,23.4475,27.08143,81.67962,2.1875,0.4872772,0.0389128
2015-03-02 18:00:00,13393,600.8455,600.0793,5.588001,26.598,24.735,94.222,83.957,43.10826,23.96065,23.64425,25.69872,89.00083,1.487777,0.1197452,0.01627546
2015-03-02 19:00:00,13394,600.6563,599.9664,0,25.024,24.716,96.701,92.186,1.219476,24.20312,23.61409,24.82411,94.99876,1.263472,0.003387434,0.005154154
2015-03-02 20:00:00,13395,600.9005,600.116,0.254,24.774,24.353,97.064,96.027,0.1900185,24.24602,23.73465,24.52032,96.46345,1.064999,0.000527829,0.003262125
2015-03-02 21:00:00,13396,600.9188,599.8535,9.398,24.382,23.06,99.998,96.947,0.1907816,23.92528,23.06,23.98306,98.28924,1.267222,0.0005299489,0.001873495
2015-03-02 22:00:00,13397,600.9585,599.8718,11.43,23.132,22.509,99.998,99.373,0.2564104,23.132,22.509,22.93189,99.83073,2.239444,0.0007122512,0.0004232361
2015-03-02 23:00:00,13398,600.8028,599.9817,4.318,22.63,22.49,99.998,99.998,0.2396216,22.63,22.49,22.5532,99.99786,1.473611,0.0006656156,0.0002213573
2015-03-03 00:00:00,13399,600.8975,600.2137,4.572,22.689,22.529,99.998,99.998,0.2510686,22.689,22.529,22.60412,99.99786,0.3781248,0.0006974126,0.0002794878
2015-03-03 01:00:00,13400,600.9432,600.4701,0.254,22.75,22.63,99.998,99.998,0.1686509,22.75,22.63,22.69147,99.99786,0.2247918,0.0004684748,0.0002893606
2015-03-03 02:00:00,13401,600.9219,600.3816,0,22.87,22.669,99.998,99.998,0.2159647,22.87,22.669,22.75624,99.99786,0.1057639,0.0005999021,0.0002976749
2015-03-03 03:00:00,13402,600.9341,600.2625,0,22.89,22.678,99.998,99.998,0.1739928,22.89,22.678,22.78185,99.99786,0.03541667,0.0004833132,0.0003028821
2015-03-03 04:00:00,13403,601.1172,600.2564,0,22.81,22.678,99.998,99.998,0.1457571,22.81,22.678,22.7538,99.99786,0.8534024,0.0004048809,0.0002494536
2015-03-03 05:00:00,13404,601.2881,600.1038,0,22.83,22.54,99.998,99.998,0.157204,22.83,22.54,22.69684,99.99786,1.379236,0.0004366778,0.0002245015
2015-03-03 06:00:00,13405,601.1661,600.3297,0,22.56,22.418,99.998,99.998,0.634921,22.56,22.418,22.48286,99.99786,1.157638,0.001763669,0.0002362648
2015-03-03 07:00:00,13406,601.1691,600.2228,0,23.872,22.388,99.998,98.863,323.8464,23.73008,22.388,22.8655,99.90487,1.068125,0.8995733,0.001216785
2015-03-03 08:00:00,13407,601.0562,600.3602,0,26.476,23.762,99,87.542,1116.694,24.77642,23.54588,25.14981,93.91033,1.431459,3.101929,0.01092059
2015-03-03 09:00:00,13408,601.1295,599.9512,0,28.56,26.238,90.436,78.869,1942.11,25.46716,23.89442,27.15337,85.40928,1.979654,5.394749,0.03200427
2015-03-03 10:00:00,13409,601.6178,599.8626,0,29.529,27.098,82.996,69.334,2182.388,25.52231,22.99081,28.3781,77.04816,2.813125,6.06219,0.06571454
2015-03-03 11:00:00,13410,601.3981,599.8138,0,31.048,28.978,72.632,62.539,2833.853,24.3108,22.37351,29.81702,67.8905,2.823958,7.871813,0.09435221
2015-03-03 12:00:00,13411,601.3248,599.9939,0,31.678,30.09,66.492,57.648,3128.562,23.84595,21.88724,30.97126,61.89665,3.026667,8.69045,0.1205878
2015-03-03 13:00:00,13412,601.2149,599.9939,0,32.457,30.529,64.349,54.359,2745.632,23.84326,21.3434,31.44182,59.11874,2.757499,7.626756,0.1197352
2015-03-03 14:00:00,13413,601.0775,599.9817,0,32.367,30.189,65.14,54.131,2113.506,23.55123,21.14811,31.32479,59.22635,2.913334,5.87085,0.1234838
