,TIMESTAMP,RECORD,BP_mbar_Max,BP_mbar_Min,Rain_mm_Tot,AirTC_Max,AirTC_Min,RH_Max,RH_Min,SlrkJ_Tot,TdC_Max,TdC_Min,AirTC_Avg,RH_Avg,WS_ms_Avg,SlrkJ_Avg,Eto
0,2015-02-26 10:00:00,13289,602.5946,600.1435,0.0,30.779,28.82,74.789,64.955,2688.789,24.40149,22.870829999999998,29.56842,70.52333,2.991668,7.468858999999999,0.09048003
1,2015-02-26 11:00:00,13290,602.6709999999999,600.116,0.0,31.858,29.451,70.508,58.21,2244.866,24.07819,22.287029999999998,30.25265,65.52249,2.4335430000000002,6.23574,0.08893054
2,2015-02-26 12:00:00,13291,603.0128,600.2137,0.0,32.976,30.609,64.109,51.567,2966.5559999999996,23.9814,21.324579999999997,31.98515,57.05271,2.254514,8.240433,0.1074831
3,2015-02-26 18:00:00,13297,601.6697,600.1038,0.0,27.7,26.838,79.398,72.542,454.3065,23.49309,22.16747,27.37588,76.20817,3.1275,1.261962,0.06920882
4,2015-02-26 19:00:00,13298,601.45,600.0885,0.0,26.818,25.878,88.277,79.066,6.487337,23.84371,22.87845,26.26659,84.55228000000001,2.550417,0.01802038,0.02601738
5,2015-02-27 12:00:00,13315,601.2546,600.1984,0.0,32.867,30.5,68.328,56.695,2790.525,24.87151,22.381079999999997,31.47784,62.91385,2.2925,7.751459,0.09378225
6,2015-02-28 09:00:00,13336,601.9475,600.6196,0.0,27.669,25.936,85.734,76.218,1305.367,23.82092,22.85837,27.07583,80.14001999999999,1.326805,3.6260209999999997,0.02933731
7,2015-02-28 10:00:00,13337,601.6819,600.5555,0.0,27.888,26.938,81.453,76.49600000000001,962.0288,24.20813,22.92025,27.46358,78.84062,0.5545831999999999,2.672302,0.01483899
8,2015-02-28 11:00:00,13338,601.337,600.1129,0.508,28.098,24.986,95.22399999999999,76.958,1147.108,24.871270000000003,23.31952,26.69052,84.96786,1.1975,3.186412,0.02069524
9,2015-03-02 15:00:00,13390,601.1539,599.9939,0.0,31.02,28.009,80.18,63.722,1807.914,24.68358,22.84574,29.45849,71.95513000000001,3.3954160000000004,5.021984,0.09361959
10,2015-03-03 11:00:00,13410,601.3981,599.8138,0.0,31.048,28.978,72.632,62.538999999999994,2833.853,24.3108,22.37351,29.81702,67.8905,2.823958,7.871813,0.09435221
11,2015-03-03 12:00:00,13411,601.3248,599.9939,0.0,31.678,30.09,66.492,57.648,3128.562,23.84595,21.88724,30.97126,61.89665,3.0266669999999998,8.69045,0.1205878
12,2015-03-03 13:00:00,13412,601.2149,599.9939,0.0,32.457,30.529,64.34899999999999,54.358999999999995,2745.632,23.84326,21.3434,31.44182,59.11874,2.757499,7.626755999999999,0.1197352
13,2015-03-03 14:00:00,13413,601.0775,599.9817,0.0,32.367,30.189,65.14,54.131,2113.506,23.55123,21.14811,31.32479,59.22635,2.913334,5.87085,0.1234838
14,2015-03-03 15:00:00,13414,600.9677,599.9725,0.0,32.02,31.13,59.585,48.818000000000005,2879.525,22.65287,19.621920000000003,31.53941,54.331140000000005,3.801668,7.9986809999999995,0.1739646
15,2015-03-03 16:00:00,13415,600.7173,600.0,0.0,31.829,30.65,62.007,54.474,2177.251,22.97225,21.19739,31.16535,58.399840000000005,3.5637510000000003,6.047921,0.1484247
16,2015-03-03 17:00:00,13416,600.58,600.0427,0.0,31.08,28.74,66.128,58.513000000000005,918.9697,23.01821,21.15512,29.79578,62.82229,3.4575,2.552694,0.1239601
17,2015-03-03 18:00:00,13417,600.4762,599.9939,0.0,28.76,27.088,75.098,65.259,168.3617,22.43223,21.54176,27.88985,71.02854,2.4691669999999997,0.4676715,0.06902207
18,2015-03-03 19:00:00,13418,600.4243,599.9817,0.0,27.098,25.796,83.898,75.039,3.247102,22.91759,22.23444,26.44397,79.48232,1.6752080000000003,0.009019729,0.02626787
19,2015-03-03 20:00:00,13419,600.4945,599.9481,0.0,25.796,25.066,88.14399999999999,83.66799999999999,0.21520160000000002,23.00095,22.774379999999997,25.38354,85.88217,1.456666,0.0005977823,0.01594825
20,2015-03-04 08:00:00,13431,600.7112,600.1282,0.0,27.659,24.864,91.699,82.22399999999999,1085.565,24.84319,23.32659,26.41706,86.98783,0.857986,3.015457,0.01396838
21,2015-03-04 10:00:00,13433,600.7387,600.0549,0.254,29.13,26.878,86.55799999999999,73.84,1406.0079999999998,24.75011,22.49929,27.72882,79.94816999999999,1.571251,3.905579,0.03462351
22,2015-03-05 13:00:00,13460,600.4945,599.8932,0.0,31.678,29.83,70.294,61.15,2119.88,24.777160000000002,22.43899,30.64921,65.63815,3.113957,5.888555,0.109263
23,2015-03-05 14:00:00,13461,600.5647,599.9786,0.0,31.439,28.118,78.426,59.788000000000004,1213.744,24.23721,22.51344,29.75935,69.10513,2.112362,3.371511,0.06861077
24,2015-03-06 17:00:00,13488,600.8547,600.0793,0.0,28.42,27.268,80.85,75.878,454.4337,24.401629999999997,23.27201,27.93323,77.70921,1.902708,1.262316,0.04301635
25,2015-03-07 10:00:00,13505,601.3614,599.9695,0.0,29.15,27.81,81.184,73.634,2190.792,24.73791,23.29992,28.34922,77.42718,2.510625,6.085534,0.05907907
26,2015-03-07 13:00:00,13508,601.1295,599.9908,0.0,30.201,28.439,78.434,66.988,2153.659,24.82907,23.0342,29.23619,73.18636,2.4125,5.982387,0.06821664
27,2015-03-07 14:00:00,13509,601.4164,600.0641,0.0,31.119,29.388,71.828,61.363,2327.339,24.63823,22.25894,30.42202,65.78923,2.390278,6.464830999999999,0.08740614
28,2015-03-07 15:00:00,13510,601.3859,599.9695,0.508,31.451,25.605,92.488,60.653,1502.8239999999998,24.4997,22.8777,29.62163,71.45738,2.3191669999999998,4.17451,0.0692484
29,2015-03-11 10:00:00,13601,601.3278,600.0824,0.0,30.13,28.82,75.566,66.453,2241.578,24.56539,22.50181,29.38388,71.32806,3.016457,6.226605999999999,0.08756442
30,2015-03-11 11:00:00,13602,601.4683,599.9939,0.0,30.47,28.92,71.457,66.529,2020.0539999999999,24.17859,22.578789999999998,29.65402,68.90802,3.0891669999999998,5.61126,0.09652108
31,2015-03-11 15:00:00,13606,600.9951,600.1618,0.0,33.117,32.128,53.435,45.015,2662.185,21.87035,19.09127,32.58894,48.8665,3.1699990000000002,7.394957000000001,0.1701324
32,2015-03-11 16:00:00,13607,600.9097,599.9817,0.0,33.177,31.49,56.724,45.193999999999996,1878.369,22.37989,19.29476,32.27985,49.9963,2.760208,5.2176919999999996,0.1458259
33,2015-03-11 17:00:00,13608,600.5098,600.0214,0.0,32.328,30.119,67.796,53.471000000000004,1369.4470000000001,24.16606,21.6867,30.98001,63.304680000000005,3.14125,3.8040199999999995,0.1165327
34,2015-03-11 18:00:00,13609,600.5555,599.9939,0.0,30.458,27.9,72.277,63.824,515.5776,23.4,22.30272,29.29769,68.56683000000001,3.003333,1.43216,0.09178238
35,2015-03-11 19:00:00,13610,600.4945,599.9634,0.0,27.9,26.738,76.836,70.972,2.687729,22.45062,22.119020000000003,27.2521,74.29241,2.381042,0.007465915,0.04263569
36,2015-03-11 20:00:00,13611,600.4243,599.9817,0.0,26.758,25.525,86.264,76.17,0.14041520000000002,23.07712,22.20027,26.12783,81.45170999999999,1.188333,0.00039004230000000005,0.01830984
37,2015-03-11 21:00:00,13612,600.4579,600.0549,0.0,25.516,24.815,91.85700000000001,86.176,0.1907816,23.43704,23.02841,25.19267,88.77557,0.5990973,0.0005299489,0.006337738
38,2015-03-13 13:00:00,13652,600.6044,600.1038,0.0,33.226,31.34,63.208,54.208999999999996,3449.435,24.76955,22.37499,32.29124,58.978840000000005,2.88625,9.581762,0.1281252
39,2015-03-13 14:00:00,13653,600.7021,599.9939,0.0,33.835,31.829,60.755,52.65,3073.735,24.12528,21.943379999999998,32.8197,56.121109999999994,2.664792,8.538153,0.1282712
40,2015-03-13 17:00:00,13656,600.4487,599.884,0.0,31.298,29.359,71.13,63.906000000000006,1152.6680000000001,24.50439,23.40031,30.3685,68.07163,3.225207,3.2018560000000003,0.1023662
41,2015-03-13 18:00:00,13657,600.3877,599.9512,0.0,29.31,27.888,71.625,59.68899999999999,83.97676,23.55712,19.87634,28.63754,65.23371,2.972292,0.2332688,0.09832788
42,2015-03-13 19:00:00,13658,600.4091,599.9939,0.0,27.88,26.617,72.434,62.047,1.721613,21.28671,19.887539999999998,27.18749,67.10948,2.54375,0.004782258,0.05672386
43,2015-03-13 20:00:00,13659,600.4457,600.0153,0.0,26.636,25.615,83.632,72.128,0.14728339999999998,22.67594,21.18986,26.1393,78.16372,2.162292,0.0004091204,0.03293676
44,2015-03-13 21:00:00,13660,600.4518,599.9786,0.0,25.686,25.066,88.25200000000001,83.63,0.199176,23.0323,22.6535,25.36372,86.15405,1.8131240000000002,0.0005532666,0.01822006
45,2015-03-14 08:00:00,13671,600.5952,599.8535,0.0,27.72,24.494,92.678,78.434,912.3798,24.26247,23.2271,26.12997,86.21191999999999,1.299583,2.5343880000000003,0.01982553
46,2015-03-14 09:00:00,13672,600.6411,599.9451,0.0,29.58,27.45,80.798,67.748,1895.664,24.208460000000002,22.573,28.38367,74.42201,2.08882,5.265733999999999,0.056623
47,2015-03-14 10:00:00,13673,600.5464,599.9695,0.0,30.6,28.859,71.078,61.716,2637.974,23.84544,22.02921,29.76192,65.97131,2.805207,7.327705,0.09862822
48,2015-03-14 11:00:00,13674,600.5494,599.939,0.0,32.108,30.119,65.828,56.925,3238.462,23.84585,21.88774,31.0018,61.72149,2.766666,8.995728,0.1128331
49,2015-03-14 12:00:00,13675,600.8272,600.0061,0.0,32.988,31.08,64.56,51.989,3357.41,24.02253,21.246129999999997,31.94315,57.43245,2.785279,9.326138,0.1278645
50,2015-03-14 13:00:00,13676,600.5433,600.0092,0.0,32.949,31.24,61.433,51.601000000000006,2844.23,23.5538,21.443179999999998,32.22847,55.796209999999995,2.855486,7.900639999999999,0.1349475
51,2015-03-14 14:00:00,13677,600.4731,599.9359,0.0,33.267,30.9,65.24600000000001,56.347,2567.849,24.81777,22.71459,32.0592,60.61939,2.70625,7.1329139999999995,0.114686
52,2015-03-14 15:00:00,13678,600.6563,600.0061,0.0,32.688,30.49,67.361,57.538999999999994,2214.292,24.69254,22.826629999999998,31.63936,62.24745,3.0756240000000004,6.15081,0.1208538
53,2015-03-14 16:00:00,13679,600.4457,599.9054,0.0,32.041,30.138,65.792,60.025,1753.01,24.05793,22.24519,31.10008,62.57348,3.2695830000000004,4.869473,0.1238685
54,2015-03-14 17:00:00,13680,600.3969,599.9634,0.0,30.958,29.939,65.57,61.58,1211.455,23.17322,22.31371,30.41714,63.66085,3.615832,3.3651519999999997,0.1279544
55,2015-03-14 18:00:00,13681,600.4518,599.9878,0.0,30.119,27.9,74.699,63.193000000000005,385.1595,23.03477,22.08304,29.09074,68.07565,3.191459,1.069888,0.09742628
56,2015-03-14 19:00:00,13682,600.3877,600.0092,0.0,27.9,26.558,82.95299999999999,74.484,5.853937999999999,23.44641,22.953110000000002,27.14177,79.37903,2.5395830000000004,0.01626094,0.03553483
57,2015-03-17 12:00:00,13747,600.7082,599.8321,0.0,32.438,30.47,67.615,57.998000000000005,3321.9959999999996,24.71741,22.28472,31.47073,62.202769999999994,3.7729190000000004,9.227768,0.1447136
58,2015-03-17 13:00:00,13748,600.7143,599.9908,0.0,32.568,30.779,65.726,56.833,2346.599,24.57989,22.14095,31.62301,61.00226,3.0029169999999996,6.518330000000001,0.122459
59,2015-03-17 15:00:00,13750,600.6105,599.9664,0.0,33.058,30.82,65.998,56.888999999999996,2512.819,24.47107,22.64242,32.02235,60.60507,3.5214589999999997,6.980053999999999,0.1424243
60,2015-03-17 16:00:00,13751,600.8516,599.8474,0.0,32.07,30.689,66.71600000000001,56.093,1939.735,24.51896,22.02649,31.52845,61.38766999999999,3.5645830000000003,5.388152,0.1386402
61,2015-03-17 17:00:00,13752,600.5006,599.9481,0.0,31.138,29.119,69.492,61.157,1066.018,23.944760000000002,22.34587,30.44308,64.43244,3.380417,2.96116,0.1183051
62,2015-03-17 18:00:00,13753,600.4091,599.9329,0.0,29.119,27.759,74.574,69.714,137.9633,23.44284,22.50277,28.41509,72.69015,2.800626,0.3832315,0.07327171
63,2015-03-17 19:00:00,13754,600.4365,599.9512,0.0,27.768,26.808,80.808,73.152,1.607145,23.313129999999997,22.50797,27.29303,77.7709,2.2139580000000003,0.004464291,0.03523113
64,2015-03-17 20:00:00,13755,600.3816,599.9237,0.0,26.818,26.046,84.914,80.748,0.187729,23.396739999999998,23.21598,26.39304,83.20464,1.383542,0.0005214694999999999,0.01873058
65,2015-03-17 21:00:00,13756,600.4213,599.9817,0.0,26.046,25.316,88.863,84.87799999999999,0.1923078,23.43049,23.28173,25.76341,86.60738,0.7210416999999999,0.0005341883999999999,0.0088649
66,2015-03-18 08:00:00,13767,600.5433,599.9939,0.0,26.408,24.404,95.14,86.56200000000001,714.8806,24.17556,23.3955,25.03384,92.06839000000001,0.9902779,1.9857790000000002,0.009566286
67,2015-03-18 10:00:00,13769,600.5983,600.0641,0.0,29.57,27.829,80.182,71.359,2017.81,24.41168,23.384339999999998,28.64334,75.58561,2.520834,5.605029,0.06377652
68,2015-03-18 11:00:00,13770,600.5616,600.0183,0.0,30.27,28.97,73.336,65.972,1951.109,24.36637,22.64069,29.48916,69.32507,2.6674990000000003,5.419746,0.0840815
69,2015-03-18 12:00:00,13771,600.5464,599.9756,0.0,31.458,29.228,71.453,62.576,1964.514,24.80009,22.60374,29.80812,67.9586,2.4258319999999998,5.456983999999999,0.08152474
70,2015-03-18 13:00:00,13772,600.8914,600.0244,0.0,32.328,29.869,69.24,56.32,2636.6859999999997,24.411939999999998,22.40652,31.05738,62.91475,2.583334,7.324128,0.102466
71,2015-03-18 14:00:00,13773,600.873,599.939,0.0,32.0,29.791,70.074,60.793,1944.864,24.500220000000002,22.36952,30.69518,64.9463,2.782709,5.4024,0.1012374
72,2015-03-18 15:00:00,13774,600.5677,600.0183,0.0,31.54,29.779,68.476,61.203,1852.6029999999998,24.532220000000002,22.4782,30.54927,65.29191999999999,2.703749,5.1461190000000006,0.09744999
73,2015-03-18 16:00:00,13775,600.4792,600.0336,0.0,31.02,30.048,62.92100000000001,56.118,1300.0439999999999,22.955170000000003,21.07199,30.59145,60.09531,2.85854,3.6112339999999996,0.1158118
74,2015-03-18 17:00:00,13776,600.4335,599.9817,0.0,31.029,28.92,70.898,58.736000000000004,936.3254,23.501379999999997,21.86009,29.7142,66.93897,2.870418,2.600904,0.09442139
75,2015-03-18 18:00:00,13777,600.3999,600.0061,0.0,29.32,27.839,72.941,68.625,448.6385,23.70284,22.33721,28.80954,71.2206,2.553541,1.246218,0.07245041
76,2015-03-18 19:00:00,13778,600.4426,599.9664,0.0,27.868,26.688,77.625,71.949,3.403543,22.488020000000002,22.04068,27.23602,74.28178,1.751111,0.009454285,0.03467033
77,2015-03-18 20:00:00,13779,600.351,599.9451,0.0,26.699,25.406,84.294,77.352,0.11446889999999998,22.59765,22.377010000000002,26.05263,80.73066,1.316319,0.0003179692,0.02050081
78,2015-03-18 21:00:00,13780,600.5922,599.9207,0.0,25.676,25.165,87.404,84.292,0.1930709,23.09895,22.57698,25.41672,85.81155,1.2213889999999998,0.0005363082,0.0140929
79,2015-03-19 16:00:00,13799,600.5342,599.9176,0.0,29.5,27.63,81.59,67.203,534.2258,24.257460000000002,22.7043,28.37948,75.06469,2.655209,1.483961,0.06466669
80,2015-03-20 11:00:00,13818,600.5494,599.9329,0.0,31.34,29.478,73.898,63.226000000000006,2603.484,24.67514,22.924770000000002,30.36353,67.43054000000001,2.126459,7.2319,0.0761916
81,2015-03-20 13:00:00,13820,600.4487,599.9664,0.0,32.277,30.66,67.771,58.724,2618.264,24.7624,22.60961,31.34161,62.99122,1.6945830000000002,7.272956,0.07220684
82,2015-03-22 15:00:00,13870,600.58,600.0183,0.0,31.048,28.978,74.59,64.314,2616.373,24.746029999999998,22.08772,29.67691,69.17424,1.6243049999999999,7.267703,0.05736938
83,2015-03-22 18:00:00,13873,600.3388,599.8474,0.0,26.838,25.316,89.602,83.941,108.9669,24.13239,23.29502,26.03659,87.09569,0.9617360999999999,0.3026857,0.01308597
84,2015-03-23 16:00:00,13895,601.4255,600.29,0.0,32.158,28.77,72.695,61.25899999999999,1380.442,24.73687,22.27919,29.505,68.8379,1.380833,3.8345599999999997,0.04804736
85,2015-03-23 17:00:00,13896,601.1080000000001,600.2381,0.0,30.57,28.689,71.74,62.016999999999996,1138.808,23.87225,21.945420000000002,29.65732,66.33617,0.8436802999999999,3.1633560000000003,0.03336867
86,2015-03-23 18:00:00,13897,600.7875,600.0732,0.0,30.119,27.518,78.197,63.042,433.0498,23.41912,21.85834,29.3338,67.48106999999999,0.2335417,1.202916,0.009915193
87,2015-03-23 19:00:00,13898,600.3846,599.8871,0.0,27.509,25.605,93.088,78.312,1.964287,24.53019,23.243129999999997,26.30316,88.24586,0.9542360000000001,0.005456354,0.00989608
88,2015-03-24 11:00:00,13914,601.5323,600.1526,0.0,29.451,27.82,78.678,71.949,1810.83,24.53923,22.85179,28.47486,75.4106,1.9335419999999999,5.0300839999999996,0.05116156
89,2015-03-24 18:00:00,13921,600.6807,600.1771,0.0,29.26,26.288,85.289,70.796,448.6006,23.96024,23.158620000000003,27.91048,77.18372,1.97,1.246113,0.04532061
90,2015-03-29 16:00:00,14039,600.7814,600.0702,0.0,30.68,29.72,72.98,66.875,2020.8329999999999,24.781999999999996,23.253729999999997,30.09854,69.67841999999999,2.715416,5.613424,0.0855246
91,2015-03-29 17:00:00,14040,600.8211,600.0458,0.0,29.798,28.798,74.99600000000001,69.488,1164.875,24.42713,23.16404,29.28468,72.37325,2.4625,3.2357650000000002,0.06947847
92,2015-03-29 18:00:00,14041,600.5739,600.0519,0.0,29.041,26.796,83.098,72.168,353.7268,23.89633,23.281779999999998,28.08761,76.70733,1.6784029999999999,0.9825745000000001,0.04014372
93,2015-04-05 16:00:00,14207,601.16,600.0671,0.0,30.6,29.18,75.539,63.037,1749.16,24.483179999999997,22.37394,30.02158,68.10085,1.8953470000000001,4.858778,0.0658357
94,2015-04-05 17:00:00,14208,600.8699,600.1313,0.0,30.1,28.92,70.094,59.977,1108.587,23.476679999999998,21.13605,29.61625,64.50989,1.9994439999999998,3.0794080000000004,0.07437933
95,2015-04-05 18:00:00,14209,600.6013,600.1282,0.0,28.958,25.976,82.06200000000001,67.438,278.5294,23.38823,22.28967,27.71602,74.38644000000001,1.3709719999999999,0.7736928000000001,0.03638753
96,2015-04-05 19:00:00,14210,600.5433,600.0366,0.0,25.976,24.654,92.336,82.117,0.7905984,23.37429,22.66275,25.13182,88.1852,0.1936806,0.002196107,0.002565984
97,2015-04-06 15:00:00,14230,600.7296,599.9939,0.0,29.88,28.359,78.382,68.109,710.7667,24.331670000000003,23.04707,28.75675,74.43103,2.0304159999999998,1.974352,0.0533542
98,2015-04-07 13:00:00,14252,607.9854,599.8932,0.0,29.18,27.38,83.176,69.613,1740.6629999999998,24.85235,22.589660000000002,28.35596,76.30391,1.290347,4.835176000000001,0.03528374
99,2015-04-14 16:00:00,14423,601.3859,599.9939,0.0,26.796,26.318,87.042,81.378,666.7021,24.30881,23.24982,26.53156,85.02589,1.569515,1.85195,0.02462254
100,2015-04-16 13:00:00,14468,601.7827,600.0549,0.0,32.308,30.75,67.682,57.333,3256.8070000000002,24.85005,22.487460000000002,31.70482,61.60096,2.2943759999999997,9.046686,0.09829521
101,2015-04-16 17:00:00,14472,601.5079,600.0793,0.0,30.138,28.6,77.732,64.64,1120.266,24.837410000000002,21.88668,29.38086,70.87786,2.2833330000000003,3.11185,0.06860345
102,2015-04-16 18:00:00,14473,600.7875,600.0244,0.0,28.58,26.366,85.46799999999999,73.668,101.2166,23.82291,23.32677,27.24814,80.29972,0.9994440999999998,0.2811571,0.02074465
103,2015-04-27 15:00:00,14734,601.3981,599.7802,0.0,32.357,31.38,65.429,58.406000000000006,2338.647,24.678279999999997,22.65536,31.79245,61.49887,2.725833,6.496242,0.1119204
104,2015-04-27 16:00:00,14735,601.0195,599.9512,0.0,32.136,30.798,67.684,58.803000000000004,1711.443,24.624679999999998,22.583000000000002,31.4647,62.49228000000001,2.4127080000000003,4.75401,0.09670457
105,2015-05-10 17:00:00,15048,600.7357,600.0458,0.0,30.38,28.708,76.832,64.617,902.2307,24.72656,22.599429999999998,29.55809,71.92374000000001,1.97507,2.506196,0.05826598
106,2015-05-10 18:00:00,15049,600.5952,599.9695,0.0,28.83,26.257,80.054,68.184,193.4647,23.84451,21.70598,27.56997,73.63067,1.311736,0.537402,0.03571304
107,2015-05-10 19:00:00,15050,600.5616,599.8046,0.0,26.296,24.083,88.434,76.602,1.083639,22.078689999999998,21.68316,25.0425,82.68670999999999,0.7215971,0.0030101090000000004,0.0112228
108,2015-05-13 15:00:00,15118,600.7387,600.0122,0.0,32.678,31.82,63.943000000000005,56.832,2329.58,24.76675,22.678320000000003,32.19875,60.00403000000001,1.6849310000000002,6.471055000000001,0.07768612
109,2015-05-13 18:00:00,15121,600.4548,599.9939,0.0,29.01,26.226,84.476,75.00399999999999,200.6251,24.443189999999998,23.32784,27.56541,79.25983000000001,1.8763889999999999,0.5572919,0.03885759
110,2015-05-13 19:00:00,15122,600.4457,599.939,0.0,26.288,24.864,89.945,84.086,0.25106860000000003,23.43064,23.08158,25.47987,87.21486,0.7347918000000001,0.0006974126,0.008552521
111,2015-05-14 18:00:00,15145,600.5219999999999,599.9939,0.0,28.609,26.296,84.50399999999999,76.707,190.4595,24.4633,23.387629999999998,27.47738,80.49167,1.616875,0.5290541,0.03201647
112,2015-05-14 19:00:00,15146,600.5555,599.8993,0.0,26.337,25.576,88.762,83.98,0.22512220000000002,23.62389,23.3391,25.8928,86.34984,1.553056,0.0006253396,0.01637349
113,2015-05-15 08:00:00,15159,600.6411,600.1313,0.0,27.54,24.574,93.39399999999999,83.62799999999999,972.4452,24.74468,23.35289,25.97175,88.82483,0.7163891,2.701237,0.01056077
114,2015-05-15 11:00:00,15162,601.0439,599.9817,0.0,30.93,28.259,76.35,65.51899999999999,2621.049,24.789089999999998,23.232329999999997,29.74979,70.74861999999999,2.317639,7.280691,0.07322459
115,2015-05-15 15:00:00,15166,600.9005,599.9939,0.0,32.457,31.279,64.109,54.408,2286.708,24.1806,21.79361,31.87073,58.848209999999995,2.108959,6.351967,0.09604411
116,2015-05-15 16:00:00,15167,600.757,600.0092,0.0,32.1,31.119,63.203,57.871,1542.043,23.758589999999998,22.20345,31.5579,60.26,1.8125689999999999,4.283453,0.07969644
117,2015-05-15 17:00:00,15168,600.7021,599.9939,0.0,31.451,29.18,75.93,60.331,894.4456,24.74085,22.42243,30.48968,66.87999,1.793402,2.484571,0.06386063
118,2015-05-16 11:00:00,15186,600.7784,600.0916,0.0,31.439,28.93,72.26,60.055,2710.1940000000004,24.69964,22.05821,30.29208,66.47476999999999,2.144305,7.5283169999999995,0.07892316
119,2015-05-16 12:00:00,15187,601.1019,599.9542,0.0,31.728,30.49,66.082,58.701,3014.531,23.76747,22.0318,31.12459,61.6468,2.208959,8.373696,0.09370691
120,2015-05-16 13:00:00,15188,600.7234,600.0061,0.0,32.428,31.54,64.566,54.582,3086.014,24.240460000000002,21.72932,31.86446,58.44001,1.910068,8.572262,0.09072912
121,2015-05-16 14:00:00,15189,600.931,599.8871,0.0,32.957,31.34,61.193999999999996,54.33,2685.8520000000003,24.06025,22.1048,32.24411,57.856919999999995,1.6671529999999999,7.4607,0.08165578
122,2015-05-16 15:00:00,15190,600.7326,599.8962,0.0,33.158,31.99,61.857,54.93899999999999,2261.401,24.19987,22.08265,32.51223,58.02975,1.403959,6.28167,0.06969438
123,2015-05-16 16:00:00,15191,600.6868,599.9023,0.0,33.107,31.47,62.97,55.295,1628.1529999999998,24.7043,22.52842,32.16285,59.56932,1.608819,4.522647,0.07391226
124,2015-05-16 17:00:00,15192,600.6196,599.8871,0.0,32.1,29.978,68.33,59.086000000000006,765.3242,23.86512,22.37775,30.79414,63.97136999999999,1.211598,2.125901,0.04889487
125,2015-05-16 18:00:00,15193,600.3541,599.9939,0.0,30.26,27.319,81.748,66.214,124.4545,24.57137,23.16529,28.58211,76.48961,1.12375,0.3457071,0.02810381
126,2015-05-17 17:00:00,15216,600.4457,599.9939,0.0,30.33,28.791,75.43,70.218,711.1194,24.857029999999998,23.14469,29.33803,72.28822,2.326041,1.9753319999999999,0.0655834
127,2015-05-17 18:00:00,15217,600.5403,599.9939,0.0,28.92,26.838,82.176,72.836,162.6137,23.81802,23.344260000000002,27.79952,77.69369,1.9454169999999997,0.45170470000000007,0.04320345
128,2015-05-17 19:00:00,15218,600.5494,600.0092,0.0,26.857,25.596,89.039,81.988,0.2037547,23.68146,23.39395,26.1912,85.21571,1.321876,0.0005659853,0.01587999
129,2015-05-18 11:00:00,15234,600.8303,599.9817,0.0,31.688,30.06,69.652,60.806000000000004,2742.95,24.79779,22.579629999999998,30.7315,64.84544,2.19625,7.619306,0.08486546
130,2015-05-18 12:00:00,15235,600.8089,599.9939,0.0,32.258,31.029,64.285,56.608999999999995,3093.197,24.01525,21.96985,31.56177,60.24841,2.2162490000000004,8.592214,0.09806734
131,2015-05-18 13:00:00,15236,616.8712,599.8596,0.0,32.438,31.38,64.074,55.931000000000004,2929.822,24.25851,22.158179999999998,31.99834,59.809509999999996,1.883889,8.138395,0.0868143
132,2015-05-18 14:00:00,15237,600.6411,599.9512,0.0,33.097,31.839,61.662,55.187,2673.17,24.35817,22.35635,32.36693,58.14638000000001,1.838889,7.425472999999999,0.08832827
133,2015-05-18 15:00:00,15238,600.6624,599.9939,0.0,33.158,32.218,61.981,53.461999999999996,2272.209,24.47345,22.04641,32.66637,57.15085,1.824513,6.311693,0.08928533
134,2015-05-18 18:00:00,15241,600.3816,599.9481,0.0,29.041,26.538,84.68799999999999,72.867,196.4301,24.30089,23.28407,27.91151,77.63869,1.507292,0.5456390999999999,0.03465526
135,2015-05-19 10:00:00,15257,600.6807,599.9695,0.0,30.18,28.76,74.922,68.12100000000001,2072.722,24.81951,23.025170000000003,29.44527,71.50628,1.804029,5.757562,0.05687951
136,2015-05-19 12:00:00,15259,600.812,599.9969,0.0,32.678,30.951,66.873,58.8,3138.1809999999996,24.64878,22.92943,31.5813,62.80254,2.012986,8.717171,0.08524057
137,2015-05-19 13:00:00,15260,600.9585,599.9237,0.0,32.957,31.18,64.441,56.066,2987.757,24.70401,22.659979999999997,32.11273,60.67034,1.8431950000000001,8.299324,0.08382184
138,2015-05-19 14:00:00,15261,600.9158,599.9481,0.0,33.448,30.85,68.796,54.202,2166.795,24.80719,22.5052,32.11122,60.796519999999994,1.629375,6.018875,0.07364956
139,2015-05-21 12:00:00,15307,600.7662,599.9451,0.0,32.258,30.42,70.758,57.317,3034.583,24.60243,21.75285,31.23081,62.38714,2.106598,8.429396,0.08867523
140,2015-05-21 13:00:00,15308,600.8455,600.0244,0.0,32.777,30.81,63.098,56.175,2854.599,23.90987,21.95853,31.7595,59.2774,2.243402,7.92944,0.1011907
141,2015-05-21 14:00:00,15309,600.7906,599.9634,0.0,32.957,30.91,63.218,50.052,2727.489,24.54867,20.86107,32.1954,56.766909999999996,2.0211799999999998,7.576357000000001,0.09850746
142,2015-05-21 15:00:00,15310,600.8638,599.9939,0.0,32.927,31.24,66.867,50.865,2320.357,24.77197,20.9291,32.03404,58.892880000000005,2.14132,6.445436,0.09753874
143,2015-05-21 18:00:00,15313,600.4915,599.9512,0.0,28.74,26.517,77.824,71.382,241.3288,23.39347,22.270120000000002,27.67941,74.06721999999999,1.7138189999999998,0.6703576,0.04483844
