,TIMESTAMP,RECORD,BP_mbar_Max,BP_mbar_Min,Rain_mm_Tot,AirTC_Max,AirTC_Min,RH_Max,RH_Min,SlrkJ_Tot,TdC_Max,TdC_Min,AirTC_Avg,RH_Avg,WS_ms_Avg,SlrkJ_Avg,Eto,BP_mbar_Max_sum,BP_mbar_Max_std,BP_mbar_Max_min,BP_mbar_Max_max,BP_mbar_Max_avg,BP_mbar_Min_sum,BP_mbar_Min_std,BP_mbar_Min_min,BP_mbar_Min_max,BP_mbar_Min_avg,Rain_mm_Tot_sum,Rain_mm_Tot_std,Rain_mm_Tot_min,Rain_mm_Tot_max,Rain_mm_Tot_avg,AirTC_Max_sum,AirTC_Max_std,AirTC_Max_min,AirTC_Max_max,AirTC_Max_avg,AirTC_Min_sum,AirTC_Min_std,AirTC_Min_min,AirTC_Min_max,AirTC_Min_avg,RH_Max_sum,RH_Max_std,RH_Max_min,RH_Max_max,RH_Max_avg,RH_Min_sum,RH_Min_std,RH_Min_min,RH_Min_max,RH_Min_avg,SlrkJ_Tot_sum,SlrkJ_Tot_std,SlrkJ_Tot_min,SlrkJ_Tot_max,SlrkJ_Tot_avg,TdC_Max_sum,TdC_Max_std,TdC_Max_min,TdC_Max_max,TdC_Max_avg,TdC_Min_sum,TdC_Min_std,TdC_Min_min,TdC_Min_max,TdC_Min_avg,AirTC_Avg_sum,AirTC_Avg_std,AirTC_Avg_min,AirTC_Avg_max,AirTC_Avg_avg,RH_Avg_sum,RH_Avg_std,RH_Avg_min,RH_Avg_max,RH_Avg_avg,WS_ms_Avg_sum,WS_ms_Avg_std,WS_ms_Avg_min,WS_ms_Avg_max,WS_ms_Avg_avg,SlrkJ_Avg_sum,SlrkJ_Avg_std,SlrkJ_Avg_min,SlrkJ_Avg_max,SlrkJ_Avg_avg
0,2016-06-16 01:00:00,20609,600.9829,600.2259,0.0,24.434,23.682,89.355,85.546,1585.17,22.293120000000002,21.44312,23.96824,88.16695,0.0,4.403249,0.002146893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2016-06-16 09:00:00,20617,620.2503,599.8565,0.0,28.38,26.456,79.804,66.88600000000001,6394.357,23.1892,21.2845,27.33409,73.7907,0.6025695,17.7621,0.03032795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2016-06-16 10:00:00,20618,620.2747,599.765,0.0,29.859,27.208,70.023,59.288000000000004,3865.619,22.37438,20.18821,28.55962,64.01626999999999,1.9315959999999999,10.73783,0.07717609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2016-06-16 11:00:00,20619,619.9084,599.7802,0.0,30.388,27.82,64.503,55.519,3447.535,21.63211,20.03454,29.31881,59.57275,1.277708,9.576488000000001,0.06145524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2016-06-16 12:00:00,20620,600.9707,599.7955,0.0,32.128,29.52,58.851000000000006,47.983999999999995,4222.19,21.6221,18.62314,30.92459,52.073,1.49625,11.72831,0.08534847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,2016-06-16 13:00:00,20621,620.406,599.7558,0.0,33.027,30.56,50.56,42.663999999999994,4271.772,20.569960000000002,18.130760000000002,31.99811,46.43078,1.841389,11.86603,0.1142401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2016-06-16 14:00:00,20622,620.0488,599.8443,0.0,34.335,32.357,47.446999999999996,37.773,4394.0470000000005,20.38137,17.65752,33.2833,41.795840000000005,1.7301389999999999,12.205689999999999,0.1197583,3682.793,9.933266124224557,600.9707,620.406,613.7988333333334,3599.1789,0.1812437336847908,599.7558,600.2259,599.86315,0.0,0.0,0.0,0.0,0.0,178.216,3.0638489301312926,24.434,33.027,29.70266666666667,165.24599999999998,2.4202742819771483,23.682,30.56,27.540999999999997,413.096,14.108306612299957,50.56,89.355,68.84933333333333,357.887,15.262885971095598,42.663999999999994,85.546,59.64783333333333,23786.642999999996,1549.40419191233,1585.17,6394.357,3964.4404999999992,131.68087,0.8884219976658982,20.569960000000002,23.1892,21.946811666666665,119.70427000000001,1.3523592125233097,18.130760000000002,21.44312,19.950711666666667,172.10346,2.8454409885921015,23.96824,31.99811,28.68391,384.05044999999996,15.16858913858427,46.43078,88.16695,64.00840833333332,7.1495125,0.7532481029986346,0.0,1.9315959999999999,1.1915854166666666,66.07400700000001,4.303899865626604,4.403249,17.7621,11.012334500000001
7,2016-06-16 15:00:00,20623,620.0488,599.9084,0.0,35.074,32.546,41.678000000000004,35.821999999999996,3868.76,19.62115,16.49718,34.03463,38.24508,1.376667,10.74656,0.1043289,3701.8588999999997,7.843188872752396,600.9707,620.406,616.9764833333332,3598.7972999999997,0.041819744140761776,599.7558,599.8565,599.79955,0.0,0.0,0.0,0.0,0.0,188.117,2.204414427158983,28.38,34.335,31.352833333333333,173.921,2.238213968025994,26.456,32.357,28.986833333333333,371.188,12.166229270676542,47.446999999999996,79.804,61.864666666666665,310.11400000000003,10.88296971725396,37.773,66.88600000000001,51.68566666666667,26595.519999999997,1020.9735924167023,3447.535,6394.357,4432.586666666666,129.76912,1.0647079445494267,20.38137,23.1892,21.628186666666664,115.91866999999999,1.399096948641039,17.65752,21.2845,19.319778333333332,181.41852,2.2332842685336765,27.33409,33.2833,30.23642,337.67934,11.84747707325741,41.795840000000005,73.7907,56.27989,8.8796515,0.4915650218862624,0.6025695,1.9315959999999999,1.4799419166666665,73.87644800000001,2.836036278917931,9.576488000000001,17.7621,12.312741333333335
8,2016-06-16 17:00:00,20625,603.9377,599.7009,0.0,34.843,32.527,39.16,33.976,3250.809,17.642229999999998,16.047829999999998,33.71438,36.43362,1.1761110000000001,9.030025,0.09190141,3701.6574,7.826781529594418,600.9707,620.406,616.9429,3598.8492,0.05813869623581558,599.7558,599.9084,599.8082,0.0,0.0,0.0,0.0,0.0,194.811,2.0898940403762087,29.859,35.074,32.4685,180.011,2.241838925227829,27.208,32.546,30.001833333333334,333.062,10.802797705532889,41.678000000000004,70.023,55.510333333333335,279.05,9.507599626965089,35.821999999999996,59.288000000000004,46.50833333333333,24069.923,351.6209181180305,3447.535,4394.0470000000005,4011.6538333333333,126.20107,1.0136684326428762,19.62115,22.37438,21.033511666666666,111.13135,1.4194754443302873,16.49718,20.18821,18.521891666666665,188.11906,2.1660009316864723,28.55962,34.03463,31.353176666666666,302.13372000000004,10.098095064807021,38.24508,64.01626999999999,50.35562000000001,9.653749000000001,0.2642699559203933,1.277708,1.9315959999999999,1.6089581666666668,66.86090800000001,0.9767247362827796,9.576488000000001,12.205689999999999,11.143484666666668
9,2016-06-16 18:00:00,20626,620.1099,599.9359,0.0,33.896,30.958,40.736,34.667,2784.132,17.03611,15.620289999999999,32.50732,37.31367,0.6307639,7.7337,0.05173157,3685.3203999999996,9.163448621488916,600.9707,620.406,614.2200666666666,3598.7851,0.07192049545619869,599.7009,599.9084,599.7975166666666,0.0,0.0,0.0,0.0,0.0,199.795,1.8180760618485317,30.388,35.074,33.299166666666665,185.33,1.9485829381031403,27.82,32.546,30.888333333333335,302.199,9.812889171900395,39.16,64.503,50.3665,253.738,8.23321154025977,33.976,55.519,42.28966666666667,23455.113,471.7513078174771,3250.809,4394.0470000000005,3909.1855,121.46892,1.4905216966954902,17.642229999999998,21.63211,20.24482,106.99097,1.453395514213756,16.047829999999998,20.03454,17.831828333333334,193.27382,1.8330592317507546,29.31881,34.03463,32.21230333333333,274.55107,8.83477124883812,36.43362,59.57275,45.758511666666664,8.898264,0.25974151843707993,1.1761110000000001,1.841389,1.4830439999999998,65.153103,1.310420730404361,9.030025,12.205689999999999,10.8588505
10,2016-06-16 19:00:00,20627,600.986,599.7955,0.0,30.978,27.909,49.246,39.615,2953.429,16.53086,15.525789999999999,29.65754,43.44145,0.04201389,8.203969,0.006736415,3685.5218999999997,9.188799559626954,600.9707,620.406,614.25365,3598.9408000000003,0.09019141126882728,599.7009,599.9359,599.8234666666667,0.0,0.0,0.0,0.0,0.0,203.303,1.127591311897474,32.128,35.074,33.883833333333335,188.46800000000002,1.2596735555955232,29.52,32.546,31.411333333333335,278.432,7.486318445448785,39.16,58.851000000000006,46.40533333333334,232.88599999999997,5.469021801626562,33.976,47.983999999999995,38.81433333333333,22791.71,646.8415703680977,2784.132,4394.0470000000005,3798.6183333333333,116.87292000000001,1.786560100394051,17.03611,21.6221,19.478820000000002,102.57672,1.2126957744298454,15.620289999999999,18.62314,17.09612,196.46232999999998,1.1679751049644278,30.92459,34.03463,32.743721666666666,252.29199,6.1346607306411,36.43362,52.073,42.048665,8.2513199,0.4363005080306939,0.6307639,1.841389,1.3752199833333334,63.310315,1.7967830466765227,7.7337,12.205689999999999,10.551719166666667
11,2016-06-16 20:00:00,20628,600.6441,599.7222,0.0,28.38,26.296,57.066,46.408,3909.618,17.25127,15.65189,27.30898,51.54697,0.0,10.86005,0.005151684,3685.5372,9.184377208499244,600.986,620.406,614.2562,3598.9407999999994,0.09019141126882728,599.7009,599.9359,599.8234666666666,0.0,0.0,0.0,0.0,0.0,202.15300000000002,1.5164307325646844,30.978,35.074,33.69216666666667,186.857,1.7994738582893246,27.909,32.546,31.142833333333332,268.827,4.858468555007844,39.16,50.56,44.8045,224.517,3.2995732299799005,33.976,42.663999999999994,37.4195,21522.949,686.8274493115186,2784.132,4394.0470000000005,3587.1581666666666,111.78168,1.7740170898387653,16.53086,20.569960000000002,18.63028,99.47936999999999,1.085207070687435,15.525789999999999,18.130760000000002,16.579894999999997,195.19528,1.598032365400233,29.65754,34.03463,32.53254666666667,243.66044,3.9295188856635703,36.43362,46.43078,40.61007333333333,6.79708379,0.6873301649573293,0.04201389,1.841389,1.1328472983333333,59.785974,1.9078547215519317,7.7337,12.205689999999999,9.964329000000001
12,2016-06-16 21:00:00,20629,619.9237,599.826,0.0,26.848,25.455,62.763000000000005,53.5,3978.9629999999997,18.43309,16.364539999999998,26.33619,58.97511,0.5207639000000001,11.052669999999999,0.02465605,3665.7753,10.04135815490119,600.6441,620.1099,610.96255,3598.9071999999996,0.09608376900736958,599.7009,599.9359,599.8178666666666,0.0,0.0,0.0,0.0,0.0,197.506,2.6711562040934016,28.38,35.074,32.91766666666667,182.593,2.694896912066706,26.296,32.546,30.432166666666664,275.33299999999997,6.755553461165612,39.16,57.066,45.88883333333333,228.261,4.591035035806197,33.976,46.408,38.0435,21160.795,628.0262280629422,2784.132,4394.0470000000005,3526.799166666666,108.46299,1.5517329688802772,16.53086,20.38137,18.077165,97.0005,0.8148926575936254,15.525789999999999,17.65752,16.16675,190.50615,2.687151156222887,27.30898,34.03463,31.751025,248.77663,5.631662441515531,36.43362,51.54697,41.46277166666667,4.955694790000001,0.7180956104059706,0.0,1.7301389999999999,0.8259491316666668,58.779994,1.7445189393705833,7.7337,12.205689999999999,9.796665666666668
13,2016-06-16 22:00:00,20630,620.3755,599.8077,0.0,26.198,24.695,70.3,62.48,4115.2390000000005,18.99919,18.40014,25.41076,66.03201999999999,0.30576390000000003,11.43122,0.01489192,3665.6502,10.018822584515643,600.6441,620.1099,610.9417,3598.8889,0.09536463530398429,599.7009,599.9359,599.8148166666666,0.0,0.0,0.0,0.0,0.0,190.019,3.49756683519653,26.848,35.074,31.669833333333333,175.69099999999997,3.144517477557832,25.455,32.546,29.281833333333328,290.649,9.709793895855878,39.16,62.763000000000005,48.4415,243.988,7.784537845412962,33.976,53.5,40.66466666666667,20745.711000000003,528.3374405785567,2784.132,3978.9629999999997,3457.6185000000005,106.51471,1.115711921965821,16.53086,19.62115,17.752451666666666,95.70752,0.4143291030408879,15.525789999999999,16.49718,15.951253333333334,183.55903999999998,3.317612249541328,26.33619,34.03463,30.59317333333333,265.9559,9.120978920856395,36.43362,58.97511,44.32598333333333,3.74631969,0.5674716816374898,0.0,1.376667,0.624386615,57.626974000000004,1.4676037913873983,7.7337,11.052669999999999,9.604495666666667
